identifier,Score,BalabanIndex_div_PathComplexityIndex,Asphericity_x_SSSR_count,Max_EState_div_BalabanIndex,RingCount_x_PMI2,PathComplexityIndex_x_GraphDistanceDistributionEntropy,RingCount_x_partial_charge_max,SSSR_count_x_Largest_ring_size,RingCount_x_TPSA,PMI2_x_Fused_ring_count,TotalPathCount_div_Largest_ring_size,PMI_Ratio2_x_BalabanIndex,SSSR_count_div_AtomInformationContent,Asphericity_x_Fused_ring_count,Eccentricity_x_PathComplexityIndex,RingCount_div_SpherocityIndex,RingCount_div_partial_charge_max,BertzCTIndex_x_PathComplexityIndex,BalabanIndex_div_partial_charge_max,partial_charge_min_x_BalabanIndex,Largest_ring_size_x_BertzCTIndex,SSSR_count_div_FractionCSP3,Max_EState_x_PathComplexityIndex,StereocenterCount_x_SSSR_count,Largest_ring_size_x_Chi3,BalabanIndex_x_PathComplexityIndex,RadiusOfGyration_x_Largest_ring_size,MolarRefractivity_div_TotalPathCount,Max_EState_x_Bridged_ring_count,PMI2_div_Fused_ring_count,RingCount_div_BondInformationContent,BoundingBoxVolume_div_Largest_ring_size,AtomInformationContent_div_BalabanIndex,TopologicalDiameter_div_Largest_ring_size,ZagrebIndex_div_MolWt,TotalPathCount_div_RadiusOfGyration,RingCount_x_HBD,BertzCTIndex_div_RadiusOfGyration,Min_EState_x_SSSR_count,BalabanIndex_div_HeteroatomCount,BalabanIndex_div_Asphericity,RingCount_x_BondInformationContent,ZagrebIndex_div_CovalentRadiusSum,StereocenterCount_x_Fused_ring_count,partial_charge_max_x_BalabanIndex,RingCount_x_DoubleBondCount,MolarRefractivity_div_BertzCTIndex,partial_charge_min_x_PathComplexityIndex,RingCount_div_Fused_ring_count,Fused_ring_count_div_FractionCSP3,Asphericity_x_Largest_ring_size,Chi4_div_FractionCSP3,HBD_x_Fused_ring_count,PMI_Ratio2_x_TotalPathCount,Min_EState_x_Fused_ring_count,AtomInformationContent_x_TotalPathCount,Largest_ring_size_x_PathComplexityIndex,PMI1_div_WienerIndex,SSSR_count_div_DoubleBondCount,RingCount_div_MolarRefractivity,RotatableBonds_x_Bridged_ring_count,HeteroatomCount_x_Largest_ring_size,RingCount_div_SSSR_count,Chi4_div_RadiusOfGyration,Fused_ring_count_div_Bridged_ring_count,BalabanIndex_div_TopologicalRadius,Avg_EState_x_PathComplexityIndex,Max_EState_x_Largest_ring_size,SpherocityIndex_x_WienerIndex,HeteroatomCount_div_Largest_ring_size,BalabanIndex_x_AtomInformationContent,RingCount_x_SpherocityIndex,PMI_Ratio2_x_Largest_ring_size,Chi2_div_Chi4,Chi4_x_AtomInformationContent,FractionCSP3_x_BalabanIndex,DoubleBondCount_x_Fused_ring_count,Chi4_x_PathComplexityIndex,Chi4_div_Bridged_ring_count,Fused_ring_count_div_BondInformationContent,StereocenterCount_x_Asphericity,TotalPathCount_div_FractionCSP3,TPSA_x_PathComplexityIndex,SpherocityIndex_x_BertzCTIndex,Ether_x_SSSR_count,partial_charge_max_div_BertzCTIndex,PMI2_div_RingCount,PMI1_div_Bridged_ring_count,Fused_ring_count_div_DoubleBondCount,StereocenterCount_x_BondInformationContent,RingCount_div_Min_EState,PMI_Ratio2_x_Max_EState,Asphericity_div_Largest_ring_size,PathComplexityIndex_div_Largest_ring_size,WienerIndex_div_RotatableBonds,RingCount_div_RotatableBonds,StereocenterCount_x_AtomInformationContent,HBD_x_WienerIndex,Asphericity_x_BertzCTIndex,Bridged_ring_count_div_Fused_ring_count,RotatableBonds_div_WienerIndex
CNP0060048.2,-8.8,0.3385881775502288,1.5156189106387072,7.5970072869795455,14327.84597784775,15.64686933873542,0.71056287,18,287.58,14327.84597784775,19.333333333333332,1.3568738515937762,3.1544226784758513,1.5156189106387072,4.540600540053519,26.708173946638592,12.666015042412784,3509.7256533840305,6.632977362719763,-0.4486195871649863,4538.438344893143,11.4,55.379661123708736,6,26.192921375115553,7.289668027385407,24.56524648947343,0.7871491379310348,35.80581538170824,1591.9828864275278,2.2974359114228884,81.4167450590745,0.6053570407477873,1.8333333333333333,0.3808262758412598,28.332709801965397,9,184.7503686493816,-4.220415091962711,0.2618415239721769,3.1097180157992264,3.917410690436175,5.341002465078067,6,0.3721097295176877,6,0.1207146067361413,-1.3249712096,1.0,11.4,3.0312378212774145,11.991750167780175,9,100.186151020622,-4.220415091962711,110.32129662729476,27.839999999999996,0.733074424925243,1.5,0.0328553608449522,15,36,1.0,0.7707776259559563,1.0,0.2618415239721769,12.1568,71.61163076341649,174.44097860484268,1.0,1.4941394708005575,0.3369754898998893,5.182042294170103,1.90967224758062,3.0012373578495652,0.4134339852192267,6,14.642558099605266,1.0519079094544013,2.2974359114228884,1.0104126070924715,440.8,444.7904,84.96347136948943,3,0.0003131310005784,1591.9828864275278,379.4881939696341,1.5,2.61160712695745,-2.132491663471551,10.30818053806992,0.0842010505910392,0.7733333333333333,310.6,0.6,1.9020913211602544,4659.0,382.1412766826602,1.0,0.0032195750160978
CNP0060192.1,-8.0,0.3064950532540954,0.9975514651942992,3.7037330861020528,22205.97149406721,16.454284036862838,0.4960882,28,98.0,11102.985747033605,19.428571428571427,0.908395852555724,5.091058828674272,0.4987757325971496,4.264464931944595,42.01752233185486,32.25232932369688,4800.7715528308845,11.589520668399768,-0.1969113910835888,7165.857538416689,20.0,24.96577037051428,4,35.822290418144846,6.740704524361174,33.08922702179285,0.9201448529411768,10.647166775660503,2775.7464367584007,3.474896108947192,114.65042422896,0.5466224896526225,2.0,0.3825488184458084,28.77069323417572,4,216.5616481067144,0.8846811749391108,0.3593390279530773,5.763536667383258,4.604454204775522,5.101026830076188,2,0.1782638515669918,4,0.1222432758820306,-0.6424618896551724,2.0,10.0,1.7457150640900236,17.023219568841665,2,85.9507500836443,0.4423405874695554,106.85399998445104,32.82758620689655,1.635980211091909,4.0,0.0319642767243328,8,28,1.0,0.7202497471664128,1.0,0.2053365874017584,9.136741973840664,37.26508371481176,212.67317785716568,0.5714285714285714,1.12931801433267,0.3807935145159636,4.423935666069927,2.190498735314947,2.674998681682815,0.2874712223624618,2,15.966605940430805,1.7023219568841663,1.737448054473596,0.2493878662985748,680.0,114.89655172413792,97.4540027348001,4,0.0001211514944786,1387.8732183792004,1827.3898957896624,2.0,1.1511135511938806,18.085611464606124,3.3644557743885177,0.0356268380426535,0.6699507389162561,558.5,1.0,0.7856911763562577,2234.0,255.29684595789936,1.0,0.0017905102954341
CNP0060415.8,-9.2,0.4721666294917863,1.0733301324106186,5.683079705016455,14254.152113991086,16.961755479838452,0.32946256,12,313.82,0.0,24.833333333333332,2.131786281992013,2.2693982222508646,0.0,4.876394583804606,10.233251214750128,12.140985002969684,3067.4048659644113,14.235877119446927,-0.5639880403975641,3705.5897709637184,2.1,66.19254271821899,16,40.12931097405856,11.64730149038572,26.108459894448544,0.713005369127517,0.0,0.0,9.727980934983856,78.396804586464,0.3758019088334614,2.1666666666666665,0.3728200383866557,34.241774643708176,12,141.93061505522354,-3.903750183715462,0.2605660288676895,4.369753888381574,0.411185016370166,4.809976247030882,0,0.3863103791390229,2,0.1720176380544745,-1.1944682346666669,0.0,0.0,3.2199903972318555,5.153755955861901,0,135.44707411575536,-0.0,131.31234398537322,29.8,0.6589931616086706,2.0,0.0188256910440539,0,54,1.0,1.1279881751952194,0.0,0.3350134656870293,13.672129629629632,79.96414556563369,441.3064729116268,1.5,2.0667102290079904,0.3908826155107412,5.454244595265317,2.107615634214074,4.325674495959118,2.233423104580196,0,24.378083727727724,0.0,0.0,4.293320529642474,156.45,779.3196666666666,120.70421847367888,4,0.0002667288450936,3563.5380284977714,0.0,0.0,1.644740065480664,-1.0246557314773996,12.115111354621291,0.0894441777008848,0.8277777777777778,376.3333333333333,0.3333333333333333,7.050327193845542,13548.0,331.4434299606601,0.0,0.0026572187776793
CNP0060538.1,-9.2,0.2409003724771835,1.2359534041659903,9.729250531015849,37410.48044636587,19.296475628615028,1.24920957,42,326.27,32066.126096885033,32.0,1.0843640426739016,7.217964522889721,1.0593886321422774,5.316890945027844,18.711288962928283,39.22480356918816,7091.935859274705,8.099374105852958,-0.3722610618534606,7091.935859274705,30.333333333333343,84.37608276643991,14,41.9479839565308,8.672413409178606,22.650680869030214,0.6738645833333332,84.37608276643991,890.7257249134732,5.605544192140747,103.5858275732475,0.6709568251495109,1.8333333333333333,0.3470402169001355,50.859398296282755,0,313.1003390265126,-5.524834656084656,0.2409003724771835,8.186243599425266,8.741345767766926,6.24593363695511,12,0.257944329184339,14,0.1094612268644222,-1.54529052,1.1666666666666667,26.000000000000007,1.0593886321422774,25.237352622006227,0,144.04149320628957,-4.735572562358277,186.2020789570088,36.0,1.398795391143557,3.5,0.0541033528620673,18,36,1.0,1.542736260752825,1.0,0.2409003724771835,13.312500000000004,84.37608276643991,882.8894702406782,1.0,1.401754693024042,2.6187399541037064,4.501296662696549,1.4393301029042502,5.648134045178695,0.3335543618914847,12,34.94402670739323,0.9706674085387008,4.8047521646920694,0.3531295440474258,832.0000000000002,279.65999999999997,442.1889473005588,7,0.0001509814923945,763.4791927829771,550.1928538497992,3.0,2.497527362219122,-8.86904369998384,10.550049437999547,0.0294274620039521,1.0,786.6666666666666,2.3333333333333335,1.939604989135508,0.0,208.6976730332721,1.0,0.0012711864406779
CNP0060538.3,-9.0,0.2409003724771835,1.17945977041329,9.729250531015849,41899.65899990437,19.296475628615028,1.24920957,42,326.27,35913.99342848946,32.0,1.1498327190791218,7.217964522889721,1.0109655174971055,5.301667558405439,15.774813126105368,39.22480356918816,7091.935859274705,8.099374105852958,-0.3722610618534606,7091.935859274705,30.333333333333343,84.37608276643991,14,41.9479839565308,8.672413409178606,23.540803421760007,0.6738645833333332,84.37608276643991,997.6109285691516,5.605544192140747,121.03190272588,0.6709568251495109,1.8333333333333333,0.3470402169001355,48.93630771051534,0,301.26141968116747,-5.524834656084656,0.2409003724771835,8.578347390768878,8.741345767766926,6.24593363695511,12,0.257944329184339,14,0.1094612268644222,-1.54529052,1.1666666666666667,26.000000000000007,1.0109655174971055,25.237352622006227,0,152.73802457078745,-4.735572562358277,186.2020789570088,36.0,1.4928137532730794,3.5,0.0541033528620673,18,36,1.0,1.484402468400574,1.0,0.2409003724771835,13.312500000000004,84.37608276643991,1047.2390302146553,1.0,1.401754693024042,3.106217462501096,4.773063267837108,1.4393301029042502,5.648134045178695,0.3335543618914847,12,34.94402670739323,0.9706674085387008,4.8047521646920694,0.3369885058323686,832.0000000000002,279.65999999999997,524.5022621194477,7,0.0001509814923945,855.0950816307014,587.1734096207446,3.0,2.497527362219122,-8.86904369998384,11.18701059267994,0.0280823754860307,1.0,786.6666666666666,2.3333333333333335,1.939604989135508,0.0,199.15840572299817,1.0,0.0012711864406779
CNP0060543.1,-9.569,0.2619112013197464,1.8504281884243037,9.879225792973122,30609.940862733245,17.973070287375037,2.6402975,30,415.8500000000001,18365.96451763995,26.833333333333332,1.1338104556850124,4.5546425550423235,1.110256913054582,4.973782806341758,22.440756832487313,9.468629955525843,7046.643690566331,2.575937933465353,-0.4287537677388087,8140.843021399613,20.0,69.79195252077399,10,37.59998787640441,7.064516388563109,25.49345337724012,0.7260981366459629,40.31460611448435,2040.6627241822164,3.391101442117233,135.20675537271464,0.807044440326034,2.1666666666666665,0.4032286097650844,37.892080986659074,0,319.3307278121662,-19.067604927773576,0.1943212138823925,3.675496584212331,7.372235961302077,5.817452357071217,6,0.7182921412949048,15,0.0861594798175349,-1.6370195912903225,1.6666666666666667,12.0,2.220513826109164,19.80859739177929,0,134.19862895946113,-11.440562956664143,176.74273892444228,31.161290322580644,0.8469247858931203,1.6666666666666667,0.0427709410804623,9,42,1.0,1.165510833232026,1.0,0.1943212138823925,12.578997571973638,80.62921222896871,556.1309760254074,1.1666666666666667,1.493254937943322,1.1140444231278197,5.0011911413463785,1.6509501292555648,5.436375399494775,0.3400621242941869,9,25.719227258681176,1.6507164493149409,2.03466086527034,0.7401712753697214,644.0,431.9474193548387,302.30869225164224,0,0.0003891927398269,1224.39763450933,704.6414218630761,1.0,2.948894384520831,-1.3111242914198096,11.201169498145982,0.0616809396141434,0.8655913978494624,832.0,1.6666666666666667,2.195561974216674,0.0,502.13484681117063,1.0,0.001201923076923
CNP0060686.2,-8.3,0.314313782616622,2.484931169914536,8.46415353794318,14264.337788932817,15.225614604578231,0.69719172,24,129.36,10698.253341699612,15.333333333333334,1.405292778324776,5.350564434972942,1.863698377435902,4.547912776823197,17.922765119031208,22.949211158158903,1554.2558451810871,8.295241372266792,-0.4187537538283561,2027.2902328448963,4.250000000000001,56.29406643675988,16,36.15760976944494,6.650879640167721,22.43456720161119,0.8853336956521745,36.71352158919123,1188.6948157444017,14.99447147447071,61.01136932523999,0.5170578499758144,2.0,0.3735095532251112,24.60488740608987,4,90.36457956270722,1.2330308851935836,0.4819478000121537,2.3273777842083057,1.067059951212104,4.279835390946508,12,0.2520075117305171,4,0.2410627704323331,-1.332279324,1.3333333333333333,3.1875000000000004,3.727396754871804,4.942532175415109,3,89.41973633010258,0.9247731638951876,68.7777905438608,27.6,0.6200145460170146,4.0,0.0491094613060415,12,18,1.0,1.2440966514277767,1.0,0.2409739000060768,8.510000000000002,73.42704317838246,198.1837052714776,0.5,1.0808903752927317,0.892719393114764,5.831721934571908,1.543840635652134,3.4776106671815143,1.3607937882696104,3,21.398256947679528,1.5505983295419947,11.245853605853032,2.484931169914536,97.75,148.764,75.40838776386602,0,0.0005158548899692,891.521111808301,183.52430562103632,3.0,1.067059951212104,12.976155092407136,11.894613841503652,0.103538798746439,0.7666666666666666,222.0,1.0,2.990338719298296,888.0,209.90319541914917,1.0,0.0045045045045045
CNP0060736.1,-10.4,0.2649379992252752,2.5145606803827545,9.886614767916294,51024.552610459155,18.51726411778653,0.8073696,24,235.8,0.0,25.166666666666668,1.109513890603381,5.419586632317687,0.0,4.669417992539561,49.308530421150174,19.817441726812604,5289.521497050183,6.193823417895683,-0.3805142123071184,6725.749188302219,12.0,58.323798705483995,8,36.76629266509628,5.899268867515137,35.021090565415605,0.8650357615894039,0.0,0.0,3.1790699270335323,189.38675216110656,0.5903677254353398,3.0,0.4013253068271967,25.870125269448423,8,192.0485364594586,-0.7423070200417844,0.2500352367688535,1.9886991689601567,5.032918547636349,5.067766647024162,0,0.2523385613699682,8,0.1165256654772514,-1.4362387178125,0.0,0.0,3.771841020574132,13.26754507286984,0,134.01038961239746,-0.0,111.4476141774856,28.3125,0.6145669509067224,2.0,0.0306230879709448,0,30,1.0,0.7576888588370773,0.0,0.1389084648715852,9.744710286458332,74.16006193015183,273.6240541902827,0.8333333333333334,0.9227096224566704,0.324487464204308,5.324916143538972,2.1687317282452634,3.264097669676816,0.4167253946147558,0,20.868742770868185,0.0,0.0,1.2572803401913772,453.0,278.1703125,90.93422079109877,0,0.0001800623790887,3189.034538153697,0.0,0.0,2.5164592738181746,-21.55442366569477,10.96933641604765,0.1047733616826147,0.7864583333333334,843.25,1.0,1.4761273400991468,6746.0,704.6793522925411,0.0,0.0011858879335902
CNP0060903.1,-10.7,0.1429282932655123,7.975865541176615,19.923217585639968,1476659.273031647,27.21504222563924,2.46090537,66,5856.730000000002,671208.7604689306,88.33333333333333,0.7761796646536239,11.891687820943645,3.625393427807552,5.434381229805873,68.22139059808836,49.168895917359066,15041.796614921455,3.4907609923762024,-0.194582299815171,16517.595528083562,11.540983606557376,85.0131202446291,440,148.62452566591435,4.267037685012481,60.323700276721475,0.6015396226415087,77.79502512951909,26848.35041875722,82.07130290796738,664.8044944957815,1.1844775737344264,6.5,0.3981439925565621,52.715599099731314,220,273.8160201100527,-22.280346794940392,0.0236651032273419,1.0770533213198887,1.4743277578483949,5.435417884278192,200,0.1747127388413103,22,0.1158095920648772,-1.361398050515464,2.2,5.245901639344262,4.3504721133690625,20.089949017032048,100,526.7636361650191,-10.127430361336543,490.2584130851638,32.78350515463917,0.2201855270674782,5.5,0.0345026598414132,75,198,1.0,1.9045482192591408,1.0,0.0390474203251142,14.786374747582103,93.3540301554229,10270.327148969507,5.5,0.7223896725909381,1.773637255693679,5.963361918849273,1.6330373495384505,17.712419161768,0.7443414499474895,10,104.62436400139272,3.829646531371734,37.30513768543972,29.00314742246042,556.0655737704918,2909.1536082474236,443.88216368315625,132,8.126558237352241e-05,12203.795644889646,2804.987466418019,2.5,5.361191846721436,-5.430795180776885,15.46399634444321,0.120846447593585,0.9106529209621992,4246.4,0.7333333333333333,37.00063494982368,1273920.0,1996.0927423565852,1.0,0.0002354935945742
CNP0060924.2,-9.6,0.3569549730462016,1.447442370587791,8.406200389690072,31811.098371404463,16.0428813352478,0.70640658,18,464.34,0.0,23.333333333333332,1.34410669400125,2.9208919833307645,0.0,4.139669489452711,17.410416643795262,12.740538175621184,3798.326357164963,6.431230146971866,-0.4574039413203548,5371.918705133306,7.666666666666666,54.00591979526783,18,30.893871634410587,6.424533950142839,31.329628314758907,0.8111135714285714,0.0,0.0,2.484225775195513,179.91688897874997,0.6782319199072022,2.6666666666666665,0.3553883592976312,26.81168099285394,15,171.46448885902285,-5.25470257405364,0.1514354431105097,3.1386833670416903,3.622859117662799,5.046153846153849,0,0.3565833115282659,6,0.1268327831076312,-1.2814051515151514,0.0,0.0,2.894884741175582,8.39132112240883,0,124.26082909986576,-0.0,143.79169185197455,25.454545454545453,0.7370137457472817,1.5,0.0264187065577394,0,60,1.0,0.6288412501191315,0.0,0.1892943038881372,11.591674318947046,76.37980085330736,611.0135224013251,1.6666666666666667,1.555368469372403,0.5169319140451143,5.325464104279961,2.319217935227795,3.372490791794838,0.5925734730411253,0,13.93025640874193,0.0,0.0,2.894884741175582,357.77777777777777,656.6424242424242,154.27312324107285,9,0.0002629997283186,3534.5664857116067,0.0,0.0,7.245718235325598,-1.7127515540916944,11.29883021489834,0.080413465032655,0.7070707070707071,443.25,0.375,6.162501079370337,17730.0,431.9745969535026,0.0,0.0022560631697687
CNP0061060.1,-5.3,0.4056970219677884,0.6627536260213526,1.17631793266758,702.1278225817813,9.73460862808902,0.07351856,12,0.0,702.1278225817813,7.166666666666667,1.4759136703378075,0.0,0.6627536260213526,4.528550792518399,9.352840290590487,54.40802975466332,1076.1220563310158,52.73036403510413,-0.160578660137223,1351.4090939970897,6.0,10.89377572016461,2,12.672670271450189,9.26091103232643,12.086330109878316,0.8967674418604654,4.560185185185186,175.53195564544532,2.0598370415780978,18.365409663263993,-0.0,0.8333333333333334,0.4061635315919073,21.346430029172645,0,111.81302196045144,1.6411111111111107,0.0,5.84932360975381,1.9419011889093372,4.828973843058351,2,0.0712516231449159,0,0.1712035245490943,-0.3958093144444444,1.0,6.0,1.9882608780640576,4.52873092739779,0,32.74173167111621,1.6411111111111107,-0.0,28.666666666666664,1.792255501151729,0.0,0.0518658748476439,0,0,1.0,0.7493971927336981,1.0,0.6461100720227742,8.582304526748972,13.680555555555555,17.534780334589243,0.0,-0.0,0.427677569136323,4.5686137215511,1.857464364093441,-0.0,0.6461100720227742,0,7.212423328818701,0.7547884878996316,2.0598370415780978,0.3313768130106763,129.0,0.0,48.163946352449656,0,0.0001632042295554,175.53195564544532,73.48247554722089,0.0,0.9709505944546686,2.437373053486798,1.7361437174875902,0.0552294688351127,0.7962962962962963,0.0,0.0,-0.0,0.0,74.63760644040016,1.0,0.0
CNP0061174.3,-7.0,0.6864876180727335,0.2538539554168149,4.489625002760827,2646.60825088375,11.837609374071649,0.238307,6,109.68,0.0,12.333333333333334,1.73148792132813,0.7392489934270932,0.0,3.397637576955292,6.791482469312546,4.196267839383652,1588.4061390468744,10.658537881258688,-0.7745880436084291,2575.793738994931,1.7142857142857142,42.193565326593614,2,14.405873276526282,9.398015491415723,22.63916254056505,0.9093162162162166,0.0,0.0,1.130986668980667,89.24140359808582,0.5325677030840107,1.8333333333333333,0.3177023764137755,19.612032874645298,2,113.77601686368044,-0.890642479213908,0.3175005233586392,10.005769587866222,0.8841837197791889,4.540867810292638,0,0.605300777760218,3,0.156742519359309,-1.128335054,0.0,0.0,1.5231237325008893,2.698885764168468,0,50.44484054029008,-0.0,100.10159047622442,22.200000000000003,1.762817030230014,0.3333333333333333,0.0148611817017241,0,48,1.0,0.4172460071199204,0.0,0.4233340311448523,10.390833333333331,68.42199782690857,128.39612027862103,1.3333333333333333,3.4359251205657766,0.1472432572002535,4.0901222059694655,2.4076226778733685,2.1296613767436123,1.4816691090069831,0,5.825095107663611,0.0,0.0,0.5077079108336298,126.85714285714285,405.816,63.21137666760555,3,0.0005551073357907,2646.60825088375,0.0,0.0,1.7683674395583775,-1.1227849820082827,7.773731463573146,0.0423089925694691,0.6166666666666667,218.0,0.25,2.7054483912493086,1744.0,108.9792381636217,0.0,0.0045871559633027
CNP0061226.1,-6.7,1.3333520007122424,0.0,2.993709990802723,0.0,14.840041064820277,0.0,0,0.0,0.0,0.0,3.665259108870828,0.0,0.0,2.9402819350416376,0.0,0.0,2312.744623512172,7.756717426355046,-1.675965919741811,0.0,0.0,39.11684907903664,0,0.0,13.066345504144168,0.0,1.302984027777774,0.0,0.0,0.0,0.0,0.2289892415631886,0.0,0.2802587230527548,21.883448758242505,0,112.27324986199632,-0.0,0.4173971480490498,14.061528030875674,0.0,3.348607684173412,0,2.246058089051056,0,0.25396774601013,-1.2569568417391306,0.0,0.0,0.0,5.716719033405451,0,126.44966889313196,-0.0,137.63441716184144,0.0,0.7503771658538921,0.0,0.0,0,0,0.0,0.8204961329311584,0.0,0.2455277341464998,6.871455576559545,0.0,3984.31545196609,0.0,3.9894592497740144,0.0,0.0,2.3731313582638185,5.160452919788966,3.942084176018803,0,16.90160409876394,0.0,0.0,0.5936725327895344,152.47058823529412,420.6678260869566,243.49293115177483,0,0.0007283640249266,0.0,0.0,0.0,0.7067186700428426,-0.0,10.972722813107284,0.0,0.0,335.80555555555554,0.0,1.9115891272477976,24178.0,219.30068084530927,0.0,0.0029779138059392
CNP0061271.1,-7.1,0.3978546438098553,0.7771699114460856,5.280293147253957,3967.0263753760905,14.35723981684596,0.31350702,10,80.92,3967.0263753760905,17.4,1.8932631721028568,3.8273162772599263,0.7771699114460856,4.914260261868056,4.95749518293975,12.758884952560232,1642.168547937655,12.989052989836011,-0.4507537871483646,1604.41754683564,2.3076923076923075,55.02032204548485,10,28.95418786509317,10.419937020750156,15.71928636332248,0.8001908045977018,21.502194822373394,991.7565938440226,6.461128913283214,67.3235583713952,0.2566497706112921,1.6,0.3943432716228065,27.673011989588627,4,102.06681841353802,-1.101763038548753,1.0180398238663946,5.239728449971104,0.6190868583006504,4.523580365736288,10,0.3191626314216783,2,0.2169528753200918,-1.13296098,1.0,2.3076923076923075,1.942924778615214,4.719759308807086,4,80.89757007117103,-1.101763038548753,45.46266558471385,25.588235294117645,1.2003834371222664,2.0,0.0287287802047212,8,10,1.0,1.3010953465346236,1.0,0.5090199119331973,11.038062283737023,53.755487055933486,200.10105171937911,0.4,1.063972507226641,0.8068590795136256,4.649285636274197,1.631287774311373,2.1375072093917837,1.7646023613684174,2,20.93352069906202,2.0452290338164043,6.461128913283214,1.942924778615214,100.3846153846154,207.05999999999997,129.45388649953136,0,0.0004885059699987,991.7565938440226,297.69509240632203,2.0,1.547717145751626,-3.6305447360703065,9.996984553603005,0.0777169911446085,1.0235294117647058,124.0,0.5,2.612796872684704,992.0,124.69050427968004,1.0,0.0080645161290322
CNP0061313.0,-9.8,0.2346471133463398,2.899129485193006,8.314462471610314,21004.40731507717,19.380487249943528,0.8929386500000001,30,233.35,21004.40731507717,25.0,1.3759492609770425,9.198541336825455,2.899129485193006,6.160401567090335,15.70409289240865,27.997444169316672,3916.0837304402826,8.211899319256839,-0.3610213171556144,3759.440381222671,5.526315789473684,76.2095553902279,40,56.63778915320609,9.1659028650914,22.668076474637196,0.6026800000000004,60.96764431218233,840.1762926030866,13.46865464342205,69.14339731570267,0.3706430037499203,1.8333333333333333,0.4599537625428179,39.70341290347198,0,165.84734860185534,-0.5762753133660865,0.4888481528048747,2.5292841625474876,1.856161633204378,5.580029368575632,40,0.2619068457723471,10,0.1442799845182259,-1.5385713125,1.0,5.526315789473684,3.4789553822316073,9.02610619305388,0,140.73380998600777,-0.5762753133660865,81.53466647993946,37.5,0.6540551408504991,2.5,0.0553085108736532,5,18,1.0,2.1615800637379907,1.0,0.2444240764024373,12.825520833333332,73.1611731746188,367.7385277561388,0.5,0.7971614219655988,1.5919416785980034,5.62935239944031,1.221059711661935,4.43900654069845,1.3268735576132311,10,51.04048144881658,1.6332954063621306,13.46865464342205,4.63860717630881,165.78947368421052,291.6875,199.4936610357579,5,0.000285022841525,840.1762926030866,151.08673753646528,2.5,2.9698586131270046,-43.38204226374421,11.440278493233563,0.0966376495064335,1.0416666666666667,1155.0,5.0,4.348515545596771,0.0,363.3034819009294,1.0,0.0008658008658008
CNP0061523.1,-6.1,1.1397697218966756,0.0,3.5343516548280816,0.0,15.661129148378214,0.0,0,0.0,0.0,0.0,2.727640743635453,0.0,0.0,2.9520111092867425,0.0,0.0,3051.726550043254,15.254787363179572,-0.905938272967351,0.0,0.0,36.740136003502215,0,0.0,10.39515577158644,0.0,1.4169986754966837,0.0,0.0,0.0,0.0,0.1362525703088596,0.0,0.2885728054759576,11.241629186026536,0,75.22998608117695,-0.0,0.688420912025592,6.882483518537574,0.0,3.4141345168999564,0,0.7766797085255595,0,0.2117423449983875,-0.7948432526,0.0,0.0,0.0,8.131281533663254,0,119.65753657223068,-0.0,70.81833463198147,0.0,1.407304362588304,0.0,0.0,0,0,0.0,0.3632139806965329,0.0,0.1496567200055635,6.261466666666668,0.0,185.24268899623112,0.0,1.6143318713735844,0.0,0.0,2.586545724645314,2.288121125713175,2.065262736076776,0,14.733882138997814,0.0,0.0,0.5001253618489385,251.66666666666669,219.94660000000005,10.06012535001966,0,0.0002232951175754,0.0,0.0,0.0,0.7300166301457938,-0.0,9.64044157604446,0.0,0.0,547.2647058823529,0.0,0.4689955935892812,18607.0,505.3794189087401,0.0,0.0018272693072499
CNP0061559.2,-9.826,0.2511136195108379,1.0389581090784965,11.079592578568455,33312.87309278746,17.564434651891855,1.08842769,42,119.49,9517.963740796416,35.333333333333336,0.8989838835428917,39.87126687567915,0.2968451740224276,4.7027567064278495,21.372861957629823,45.01906782617778,9051.882266831286,9.009921152605664,-0.3296308480380212,9735.043192629872,64.75,86.5961506444683,21,52.034891171345095,7.815824456575551,24.40260365025445,0.7299292452830172,31.043903061224487,2379.490935199104,6.4181744906552565,154.76963021652998,0.1253185821196956,1.8333333333333333,0.4461453451486809,52.1255853773102,0,398.9346109192067,-5.701507936507937,1.4009496667446744,9.438924997573505,7.634569622770945,5.819540843566463,6,0.2178332013687393,14,0.0953739990288811,-1.3126761052631577,3.5,18.5,0.8905355220672828,67.33925461410301,0,136.0395650430084,-1.6290022675736964,37.219785481790574,33.473684210526315,1.1132591451208669,3.5,0.0452357103622089,10,6,1.0,1.7899531186291977,1.0,0.2334916111241124,11.108956602031396,93.13170918367346,1173.8250146253306,0.1666666666666666,0.2459577644670885,2.292626981690099,3.850176369141747,1.431878782650425,1.278099240816211,0.1514540180264512,4,40.61428727792272,3.6399597088704327,1.833764140187216,0.4452677610336414,1961.0,95.23263157894736,531.4005402700421,0,9.583296155340131e-05,679.8545529140298,1994.9603880565935,1.0,3.271958409758976,-8.59421762552374,9.96037516435447,0.0247370978352023,0.9298245614035088,716.8,1.4,0.5266950775725081,0.0,240.81671588600537,1.0,0.0013950892857142
