identifier,Score,RingCount_x_RadiusOfGyration,RingCount_x_Asphericity,Avg_EState_x_BalabanIndex,TPSA_x_SSSR_count,PMI2_x_Fused_ring_count,PMI_Ratio2_x_BalabanIndex,Asphericity_x_Fused_ring_count,Eccentricity_x_PathComplexityIndex,Largest_ring_size_x_TotalPathCount,BertzCTIndex_x_PathComplexityIndex,partial_charge_min_x_BalabanIndex,SSSR_count_x_BalabanIndex,Max_EState_x_PathComplexityIndex,RingCount_x_StereocenterCount,BalabanIndex_x_GraphDistanceDistributionEntropy,BalabanIndex_x_PathComplexityIndex,RadiusOfGyration_x_Largest_ring_size,Max_EState_x_Bridged_ring_count,HBD_x_SSSR_count,RingCount_x_Min_EState,RingCount_x_BondInformationContent,StereocenterCount_x_Fused_ring_count,partial_charge_max_x_BalabanIndex,RingCount_x_DoubleBondCount,partial_charge_min_x_PathComplexityIndex,Asphericity_x_Largest_ring_size,HBD_x_Fused_ring_count,PMI_Ratio2_x_TotalPathCount,RotatableBonds_x_SSSR_count,PMI_Ratio1_x_BalabanIndex
CNP0456898.1,-10.0,21.790554765093308,2.870820199108666,2.650239401725436,161.84,46525.84587373422,1.3998848773277888,2.870820199108666,5.17018324962016,936,3526.2581925242916,-0.3355735498430129,5.64548038237371,53.13391914777716,36,5.197848098864742,7.339124497085823,32.685832147639964,40.87224549829013,8,-0.8563731333375592,1.3193842808285852,36,0.2132069721878093,8,-1.236374828,4.3062302986629994,8,154.7305285445443,20,0.1509249142545869
CNP0456943.0,-9.443,14.194496146767984,2.2068001293911967,3.891241450979889,346.32,15064.51803949746,1.3801326322839105,1.471200086260798,4.51960869052092,654,4682.650329646891,-0.4515464047629674,4.261131322746039,49.88787842676667,0,5.045205171343286,6.450879363601642,28.38899229353597,21.968973986099083,6,-12.7128342001563,4.37847348059746,0,0.7970447559573572,9,-1.4438230833333334,4.4136002587823935,4,105.91163157722193,12,0.1398189071504046
CNP0456951.0,-6.8,5.898949332941858,0.4809913143132692,5.073655625109457,74.6,2292.827667902397,1.3283512023598372,0.4809913143132692,4.130447746675143,511,2283.702712213445,-0.4996529691295215,4.198887413883688,49.79318257511338,2,5.489903493329973,9.578711912922165,20.646322665296506,21.827148526077096,2,-1.047403628117915,2.442095570359436,2,0.3415960137414117,2,-1.085843199375,1.6834696000964422,2,46.18825332236176,4,0.8917703499052378
CNP0456975.2,-11.5,29.640879927878863,3.2006560715064953,2.5665527214782324,514.8,62865.34800208599,1.0091475653615092,2.560524857205196,4.83796086672002,1026,6474.456949590697,-0.346476199518519,5.405978651057461,63.667023591441016,20,4.385237412763472,5.282413424747576,35.56905591345463,52.12504855439615,10,-18.974641016220698,6.561321535484655,16,0.5765030778711935,15,-1.5656589,3.840787285807794,8,159.60498997074552,30,0.1507973509077842
CNP0457244.0,-10.3,40.59202244626897,1.7791729135682863,2.2750018329869013,544.74,0.0,0.6966593999527737,0.0,4.310468600061792,1218,9050.097412654826,-0.329560357851795,6.051390266081026,52.427287188425744,0,4.21537839499053,4.653152363691092,40.59202244626897,0.0,18,-25.42932663566012,7.873294671823897,0,0.5605079054091618,36,-1.5075593384090908,1.7791729135682863,0,140.22086030356132,48,0.3595707826753077
CNP0457251.1,-10.2,23.118585541827223,0.6904826549143002,4.102412392858544,782.1600000000001,30565.14742051881,1.4174381871546056,0.6904826549143002,4.9977869641726835,1218,9061.532255761136,-0.4163685198582364,9.255949804348123,84.06299784728704,18,4.825006485378815,9.210577501385632,23.118585541827223,84.4771012849584,18,-8.307999574829935,7.873585842581587,18,0.3417420080429385,18,-1.6114812885294116,0.6904826549143002,18,186.52215585085477,6,0.8439871477774503
CNP0457270.0,-11.7,39.89689047322173,3.367909821444442,2.8065188897407523,1105.1999999999998,137254.58959561016,0.9169142426755472,3.367909821444442,4.921327586708227,1290,11840.161250787842,-0.3331173215317651,6.379575978441533,59.70150612314253,0,4.335473264086565,5.316313315367944,39.89689047322173,71.64180734777104,18,-28.06354626080431,7.196761759809848,0,0.6020928976085508,36,-1.5664865,3.367909821444442,18,185.40720841769905,36,0.1878740036400205
CNP0457280.0,-7.6,10.658128107807098,0.5680593017190583,2.8418563751594266,0.0,0.0,1.0230540735895588,0.0,3.6227834095072304,540,2355.5665677669863,-0.06371446964394,4.511526111834385,8.965530303030302,0,4.80108544245697,6.152081061592344,21.316256215614196,0.0,0,-1.018518518518517,2.4338343733773984,0,0.0669355940188472,0,-0.1733227936363636,1.1361186034381163,0,61.22642161919528,18,0.6985456404972797
CNP0457473.4,-7.458,6.3536943394920415,0.7863520940791998,6.4558618454229615,184.73,0.0,2.0462128795762435,0.0,3.8321913134615713,615,2593.2130279863823,-0.5870049425691246,2.113427918706238,44.61015000721597,3,8.808432520234161,8.123488562527102,31.768471697460207,0.0,4,-1.9761519929550448,0.6252624052234231,0,0.4750163415105662,5,-1.0676021775000002,3.931760470395999,0,119.08813258317778,17,0.1637767968946687
CNP0457492.0,-9.7,72.13715042781241,5.244486334826621,2.101455942236639,2784.39,678337.8453992925,0.7428987621327019,4.495274001279961,4.859080426780205,2196,13126.460331032074,-0.3133388849649267,5.399336230053354,66.09001626643636,98,3.923148503000205,3.7641086860943385,61.831843223839215,81.25821672102832,63,-39.24825279361053,7.1399198912925605,84,0.4348870992350064,63,-1.9824022536,4.495274001279961,54,352.5075208300511,161,0.0713440726370631
CNP0457698.1,-8.3,22.30680206667871,1.5940786858675464,4.060221505167208,521.44,58198.55232027844,1.3684622777920157,1.5940786858675464,4.994276168025929,1561,6441.469323501521,-0.4567787584890705,6.725760181914219,69.33150933061482,36,6.4497333082135375,8.720026282365529,39.036903616687745,53.475424237066136,12,-7.833836810667499,2.4610155642253635,36,0.3707976491875064,28,-1.4088375576744188,2.789637700268206,12,181.49150709727851,44,0.453019059448158
CNP0458009.0,-6.721,0.0,0.0,5.415693872260128,0.0,0.0,2.8606469550053455,0.0,2.7668250006057056,0,1306.226568675807,-0.2393138405066834,0.0,6.218292383294336,0,13.137626617893694,8.20559677615171,0.0,0.0,0,0.0,0.0,0,0.101277149221053,0,-0.2250363333333333,0.0,0,72.62946643420284,0,0.2620671095376871
CNP0458085.1,-10.24,80.32273081825286,3.5757450190503324,2.1169610910653898,1943.52,320114.90491326543,0.708707220009223,2.9797875158752767,4.825633741456749,6176,15947.368040724496,-0.2672152967743234,11.588028273444612,79.84466724981398,120,4.050899598391136,4.969976570610689,107.09697442433716,155.13860216932767,36,-15.77726060532505,15.545552576446871,100,0.2078068170311917,60,-1.4241608959999998,4.767660025400443,30,283.2864889193879,120,0.335718074264529
