Feature,MeanAbsSHAP
RotatableBonds_div_Chi4,0.27031248220594006
RotatableBonds_div_BertzCTIndex,0.23245605865693256
Max_EState_div_BalabanIndex,0.14187100964014474
BalabanIndex_div_PathComplexityIndex,0.10706369975088255
FragmentComplexityScore_div_TotalPathCount,0.08991160015638797
PMI1_div_WienerIndex,0.08037843777280557
AtomInformationContent_div_BalabanIndex,0.07148618160265316
ZagrebIndex_div_Chi0,0.06742254284501788
BalabanIndex_div_BondInformationContent,0.06590957678669249
BalabanIndex_div_ZagrebIndex,0.06089515768121549
RotatableBonds_div_WienerIndex,0.04843403879210247
BalabanIndex_div_TopologicalRadius,0.03893818812312972
RadiusOfGyration_div_Largest_ring_size,0.03839609233795532
ZagrebIndex_div_CovalentRadiusSum,0.03494322859954905
Min_EState_div_BalabanIndex,0.029887795689379583
SSSR_count_div_ZagrebIndex,0.027115740780330844
Avg_EState_div_PathComplexityIndex,0.025815663281106148
RingCount_div_PMI_Ratio1,0.025027958362993298
partial_charge_max_div_BertzCTIndex,0.024396635982031574
MolarRefractivity_div_TotalPathCount,0.02356157994853873
HBD_div_BalabanIndex,0.02095054499348885
Chi2_div_Chi4,0.019837401293122232
HeteroatomCount_div_Largest_ring_size,0.019377563887934837
GraphDistanceDistributionEntropy_div_TotalPathCount,0.01748749074700453
FractionCSP3_div_Chi3,0.017062943420472668
LogP_div_Chi4,0.01597390806749162
Chi4_div_RadiusOfGyration,0.01063251125028086
StereocenterCount_div_BalabanIndex,0.009561986839273656
SSSR_count_div_AtomInformationContent,0.009390728999664344
PMI1_div_Largest_ring_size,0.008629473747639626
PathComplexityIndex_div_Largest_ring_size,0.008571886288358269
TopologicalDiameter_div_BertzCTIndex,0.008228911900448352
BondInformationContent_div_BalabanIndex,0.0077792537290393374
TotalPathCount_div_RadiusOfGyration,0.007081569678568903
MolarRefractivity_div_BertzCTIndex,0.006187477733871652
TPSA_div_BalabanIndex,0.006009258602182941
Asphericity_div_Largest_ring_size,0.005569336462773862
HBD_div_Fused_ring_count,0.005244202584587378
PMI_Ratio1_div_BertzCTIndex,0.004816638398390229
BalabanIndex_div_partial_charge_max,0.004195482374369121
RingCount_div_FractionCSP3,0.004066182527797168
Largest_ring_size_div_PMI_Ratio1,0.003840233774353461
WienerIndex_div_RingCount,0.0034338485020508546
StereocenterCount_div_Fused_ring_count,0.003374121401897219
PMI2_div_Fused_ring_count,0.0031120753928597987
SSSR_count_div_SpherocityIndex,0.00300115634582672
BalabanIndex_div_HBA,0.002818806031076723
TotalPathCount_div_FractionCSP3,0.002740433015310634
WienerIndex_div_RotatableBonds,0.0027088724797101173
PMI1_div_Bridged_ring_count,0.002460835151058689
RingCount_div_Asphericity,0.002406774921392876
Chi4_div_FractionCSP3,0.0015797650270855431
PMI2_div_Largest_ring_size,0.0015257868657288316
Fused_ring_count_div_FractionCSP3,0.0013285806341623366
BalabanIndex_div_Asphericity,0.0011731514799582232
Largest_ring_size_div_BalabanIndex,0.0010441240264423934
Fused_ring_count_div_FragmentComplexityScore,0.0006440226651993322
StereocenterCount_div_PMI_Ratio1,0.0005265114704711748
Fused_ring_count_div_DoubleBondCount,0.0
Fused_ring_count_div_InertialShapeFactor,0.0
BertzCTIndex_div_Max_EState,0.0
Fused_ring_count_div_Min_EState,0.0
TotalPathCount_div_Largest_ring_size,0.0
SSSR_count_div_DoubleBondCount,0.0
Asphericity_div_Bridged_ring_count,0.0
Fused_ring_count_div_PMI_Ratio1,0.0
TPSA_div_Fused_ring_count,0.0
RingCount_div_SSSR_count,0.0
WienerIndex_div_PMI3,0.0
SSSR_count_div_Min_EState,0.0
Max_EState_div_Largest_ring_size,0.0
Fused_ring_count_div_Bridged_ring_count,0.0
SSSR_count_div_partial_charge_max,0.0
RingCount_div_Fused_ring_count,0.0
Chi4_div_Bridged_ring_count,0.0
Bridged_ring_count_div_Fused_ring_count,0.0
Fused_ring_count_div_BondInformationContent,0.0
SSSR_count_div_BondInformationContent,0.0
GraphDistanceDistributionEntropy_div_BertzCTIndex,0.0
RingCount_div_RotatableBonds,0.0
