OriginalIndex,Feature,FeatureValue,SHAPValue
0,BalabanIndex_div_PathComplexityIndex,0.375453806870256,0.09401995322303076
0,RingCount_div_PMI_Ratio1,-0.6318404572948021,0.08996578235776032
0,Max_EState_div_BalabanIndex,-0.6477090759183503,0.33900293452739844
0,BalabanIndex_div_ZagrebIndex,0.07361949996735777,-0.04085857054812838
0,Largest_ring_size_div_BalabanIndex,-0.4345920655644662,-0.02218801058927297
0,TotalPathCount_div_Largest_ring_size,-0.13054688468473322,-0.0012998191956856665
0,SSSR_count_div_AtomInformationContent,-0.8018354024427787,0.036465876636320886
0,Fused_ring_count_div_PMI_Ratio1,-0.7489882374022167,-0.01622134314979463
0,PMI2_div_Largest_ring_size,0.1102175503287579,0.04647688827248788
0,SSSR_count_div_SpherocityIndex,-0.05089700807285555,0.0007205575732666074
0,SSSR_count_div_partial_charge_max,-0.9402348530012586,-0.0063133019713264085
0,BalabanIndex_div_partial_charge_max,-0.12799399806832215,0.007267578841471181
0,RingCount_div_FractionCSP3,-0.6510319364927122,0.4371563920564176
0,ZagrebIndex_div_Chi0,-1.2294587560700616,1.444888640734323
0,TPSA_div_BalabanIndex,-0.3022592385773294,-0.09317210627504204
0,MolarRefractivity_div_TotalPathCount,0.7944610901467138,-0.2817943842614592
0,GraphDistanceDistributionEntropy_div_TotalPathCount,0.7067719022816283,0.5128196302610174
0,PMI2_div_Fused_ring_count,-0.48416087524402146,-0.01192034917567749
0,SSSR_count_div_BondInformationContent,-0.5192658096427512,0.02987978533941514
0,Fused_ring_count_div_FragmentComplexityScore,-1.029282227764228,-0.09370382509931141
0,AtomInformationContent_div_BalabanIndex,-0.6116209120890709,0.014264643562458657
0,TotalPathCount_div_RadiusOfGyration,-0.8348431775783205,-0.4460111584667745
0,GraphDistanceDistributionEntropy_div_BertzCTIndex,0.146409070802916,-0.05701896678548308
0,Fused_ring_count_div_InertialShapeFactor,-0.255729677123232,-0.0048200245649883304
0,StereocenterCount_div_BalabanIndex,-0.5770543889903308,-0.0674499699213098
0,BalabanIndex_div_Asphericity,-0.16611738161432885,0.006007107251932078
0,RadiusOfGyration_div_Largest_ring_size,0.8163835594470533,-0.24965791080042632
0,ZagrebIndex_div_CovalentRadiusSum,-0.9777100893787352,0.0407049865219037
0,MolarRefractivity_div_BertzCTIndex,0.07847436311000107,-0.0035784054834572367
0,PMI1_div_Largest_ring_size,0.050673404031313665,-0.016494378103928342
0,BalabanIndex_div_HBA,-0.26113650804942506,0.003700223567721235
0,RingCount_div_Fused_ring_count,-1.2491814854065115,0.007596599832416752
0,Fused_ring_count_div_FractionCSP3,-0.7080835492619764,0.0017990572219517015
0,Largest_ring_size_div_PMI_Ratio1,-0.05776717041612979,-7.334862861277196e-05
