Ligand,Score
minimized_CNP0283394.13.pdbqt,-8.9
minimized_CNP0163180.2.pdbqt,-8.0
minimized_CNP0159727.2.pdbqt,-7.7
minimized_CNP0325854.4.pdbqt,-8.0
minimized_CNP0218679.4.pdbqt,-8.0
minimized_CNP0186594.1.pdbqt,-9.0
minimized_CNP0149629.1.pdbqt,-8.7
minimized_CNP0462443.1.pdbqt,-9.1
minimized_CNP0200008.5.pdbqt,-8.2
minimized_CNP0077636.1.pdbqt,-8.2
minimized_CNP0248133.4.pdbqt,-8.1
minimized_CNP0200008.2.pdbqt,-8.0
minimized_CNP0128424.0.pdbqt,-7.9
minimized_CNP0102613.1.pdbqt,-7.8
minimized_CNP0159069.2.pdbqt,-12.5
minimized_CNP0503721.1.pdbqt,-12.2
minimized_CNP0349207.1.pdbqt,-10.1
minimized_CNP0075458.1.pdbqt,-12.3
minimized_CNP0086353.2.pdbqt,-12.9
minimized_CNP0159069.3.pdbqt,-12.0
minimized_CNP0114893.3.pdbqt,-10.6
minimized_CNP0287175.1.pdbqt,-12.6
minimized_CNP0303225.1.pdbqt,-11.4
minimized_CNP0181186.1.pdbqt,-12.6
minimized_CNP0163698.1.pdbqt,-12.8
minimized_CNP0299849.1.pdbqt,-10.2
minimized_CNP0287175.2.pdbqt,-12.8
minimized_CNP0295723.1.pdbqt,-10.0
minimized_CNP0302245.0.pdbqt,-10.0
minimized_CNP0166348.1.pdbqt,-11.2
minimized_CNP0301607.1.pdbqt,-9.5
minimized_CNP0006202.3.pdbqt,-9.9
minimized_CNP0223205.7.pdbqt,-8.3
minimized_CNP0226221.1.pdbqt,-10.1
minimized_CNP0212656.1.pdbqt,-10.0
