Ligand,Score
minimized_CNP0587923.1.pdbqt,FAILED
minimized_CNP0258718.2.pdbqt,-7.0
minimized_CNP0258718.1.pdbqt,-7.3
minimized_CNP0280970.0.pdbqt,-7.3
minimized_CNP0257401.4.pdbqt,-8.3
minimized_CNP0189525.1.pdbqt,-8.2
minimized_CNP0005249.1.pdbqt,-7.8
minimized_CNP0213028.1.pdbqt,-9.0
minimized_CNP0398830.0.pdbqt,-7.3
minimized_CNP0337071.0.pdbqt,-8.2
minimized_CNP0348001.5.pdbqt,-8.5
minimized_CNP0164432.4.pdbqt,-7.7
minimized_CNP0242549.1.pdbqt,-7.2
minimized_CNP0146559.0.pdbqt,-6.7
minimized_CNP0229507.6.pdbqt,-8.0
minimized_CNP0245307.1.pdbqt,-7.8
minimized_CNP0252559.4.pdbqt,-8.0
minimized_CNP0193222.2.pdbqt,-8.7
minimized_CNP0245452.2.pdbqt,-7.8
minimized_CNP0341789.4.pdbqt,-8.0
minimized_CNP0153265.2.pdbqt,-7.9
minimized_CNP0316581.1.pdbqt,-9.2
minimized_CNP0162656.2.pdbqt,-8.2
minimized_CNP0479879.1.pdbqt,-8.2
minimized_CNP0426206.1.pdbqt,-8.4
minimized_CNP0305519.2.pdbqt,-8.3
minimized_CNP0233742.2.pdbqt,-7.7
minimized_CNP0225070.1.pdbqt,-7.5
minimized_CNP0102361.1.pdbqt,-8.3
minimized_CNP0144988.1.pdbqt,-7.7
minimized_CNP0428763.1.pdbqt,-8.6
minimized_CNP0432047.1.pdbqt,-7.8
minimized_CNP0428663.1.pdbqt,-9.3
minimized_CNP0429148.1.pdbqt,-10.4
minimized_CNP0429986.1.pdbqt,-9.3
