Ligand,Score
minimized_CNP0256007.3.pdbqt,FAILED
minimized_CNP0344754.0.pdbqt,-5.4
minimized_CNP0439340.0.pdbqt,-5.5
minimized_CNP0324964.1.pdbqt,-5.4
minimized_CNP0260516.1.pdbqt,-5.3
minimized_CNP0270441.1.pdbqt,-5.5
minimized_CNP0236564.1.pdbqt,-5.9
minimized_CNP0256007.1.pdbqt,-5.3
minimized_CNP0270441.3.pdbqt,-5.5
minimized_CNP0302559.1.pdbqt,-6.5
minimized_CNP0081342.1.pdbqt,-9.5
minimized_CNP0216092.3.pdbqt,-7.6
minimized_CNP0382697.0.pdbqt,-6.4
minimized_CNP0041825.0.pdbqt,-5.6
minimized_CNP0071585.0.pdbqt,-8.4
minimized_CNP0295182.3.pdbqt,-6.2
minimized_CNP0104009.1.pdbqt,-7.8
minimized_CNP0426218.1.pdbqt,-8.2
minimized_CNP0230095.1.pdbqt,-9.0
minimized_CNP0157285.1.pdbqt,-8.3
minimized_CNP0285116.3.pdbqt,-5.3
minimized_CNP0112280.0.pdbqt,-10.2
minimized_CNP0282253.1.pdbqt,-7.8
minimized_CNP0249190.0.pdbqt,-9.6
minimized_CNP0157285.2.pdbqt,-8.6
minimized_CNP0272928.1.pdbqt,-9.4
minimized_CNP0053161.3.pdbqt,-8.6
minimized_CNP0106309.1.pdbqt,-9.4
minimized_CNP0462231.1.pdbqt,-8.1
minimized_CNP0473893.1.pdbqt,-9.1
minimized_CNP0264444.0.pdbqt,-8.3
minimized_CNP0393242.0.pdbqt,-6.3
minimized_CNP0551666.1.pdbqt,-8.7
minimized_CNP0538369.1.pdbqt,-9.7
minimized_CNP0505815.1.pdbqt,-9.0
