Ligand,Score
minimized_CNP0301042.0.pdbqt,-10.7
minimized_CNP0371855.3.pdbqt,-11.3
minimized_CNP0200091.7.pdbqt,-9.8
minimized_CNP0250509.1.pdbqt,-9.7
minimized_CNP0250509.2.pdbqt,-9.6
minimized_CNP0223337.2.pdbqt,-9.4
minimized_CNP0130876.0.pdbqt,-9.3
minimized_CNP0412532.1.pdbqt,-10.3
minimized_CNP0271776.1.pdbqt,-9.3
minimized_CNP0214535.0.pdbqt,-11.3
minimized_CNP0343940.0.pdbqt,-9.3
minimized_CNP0181334.0.pdbqt,-8.2
minimized_CNP0248486.0.pdbqt,-9.4
minimized_CNP0173735.1.pdbqt,-8.7
minimized_CNP0364083.1.pdbqt,-9.2
minimized_CNP0140266.1.pdbqt,-10.0
minimized_CNP0255705.1.pdbqt,-10.0
minimized_CNP0097221.1.pdbqt,-9.5
minimized_CNP0302599.1.pdbqt,-9.1
minimized_CNP0421903.1.pdbqt,-10.8
minimized_CNP0416297.1.pdbqt,-9.6
minimized_CNP0259588.1.pdbqt,-8.8
minimized_CNP0420278.1.pdbqt,-9.9
minimized_CNP0102006.1.pdbqt,-9.0
minimized_CNP0421456.1.pdbqt,-8.9
minimized_CNP0417441.1.pdbqt,-9.0
minimized_CNP0301780.1.pdbqt,-10.3
minimized_CNP0088595.1.pdbqt,-8.8
minimized_CNP0483937.1.pdbqt,-6.7
minimized_CNP0521671.2.pdbqt,-6.3
minimized_CNP0526213.2.pdbqt,-6.1
minimized_CNP0544782.1.pdbqt,-6.5
minimized_CNP0491433.1.pdbqt,-5.3
minimized_CNP0522653.2.pdbqt,-6.8
minimized_CNP0521671.1.pdbqt,-5.6
