Ligand,Score
minimized_CNP0257266.0.pdbqt,FAILED
minimized_CNP0046972.2.pdbqt,-6.2
minimized_CNP0078519.0.pdbqt,-6.3
minimized_CNP0101121.0.pdbqt,-8.2
minimized_CNP0150461.0.pdbqt,-6.9
minimized_CNP0514986.0.pdbqt,-8.4
minimized_CNP0350782.1.pdbqt,-10.8
minimized_CNP0149657.8.pdbqt,-10.2
minimized_CNP0384999.8.pdbqt,-9.4
minimized_CNP0101884.1.pdbqt,-11.5
minimized_CNP0264043.1.pdbqt,-9.7
minimized_CNP0198816.3.pdbqt,-9.3
minimized_CNP0326116.0.pdbqt,-7.4
minimized_CNP0260585.1.pdbqt,-11.3
minimized_CNP0365568.1.pdbqt,-10.1
minimized_CNP0566122.1.pdbqt,-8.8
minimized_CNP0542323.0.pdbqt,-8.2
minimized_CNP0599374.1.pdbqt,-12.9
minimized_CNP0365568.4.pdbqt,-9.1
minimized_CNP0031146.0.pdbqt,-8.5
minimized_CNP0384999.2.pdbqt,-10.0
minimized_CNP0285490.1.pdbqt,-11.9
minimized_CNP0359071.1.pdbqt,-7.0
minimized_CNP0256299.1.pdbqt,-10.8
minimized_CNP0148032.0.pdbqt,-7.4
minimized_CNP0114126.1.pdbqt,-9.5
minimized_CNP0152043.4.pdbqt,-11.5
minimized_CNP0110981.1.pdbqt,-8.6
minimized_CNP0331592.1.pdbqt,-11.7
minimized_CNP0154993.0.pdbqt,-11.2
minimized_CNP0343053.1.pdbqt,-10.9
minimized_CNP0231115.1.pdbqt,-11.8
minimized_CNP0495026.0.pdbqt,-8.8
minimized_CNP0032586.0.pdbqt,-6.1
minimized_CNP0434138.0.pdbqt,-7.6
