Ligand,Score
minimized_CNP0226649.3.pdbqt,-8.2
minimized_CNP0180543.1.pdbqt,-8.4
minimized_CNP0194881.1.pdbqt,-10.1
minimized_CNP0586175.1.pdbqt,FAILED
minimized_CNP0225192.1.pdbqt,-8.7
minimized_CNP0155609.2.pdbqt,-8.3
minimized_CNP0075274.1.pdbqt,-8.6
minimized_CNP0356522.1.pdbqt,-9.5
minimized_CNP0187579.1.pdbqt,-8.8
minimized_CNP0449836.2.pdbqt,-8.7
minimized_CNP0140726.1.pdbqt,-9.4
minimized_CNP0409969.1.pdbqt,-10.9
minimized_CNP0054589.1.pdbqt,-10.1
minimized_CNP0471287.1.pdbqt,-8.6
minimized_CNP0389047.1.pdbqt,-9.7
minimized_CNP0291145.2.pdbqt,-8.2
minimized_CNP0392093.1.pdbqt,-9.0
minimized_CNP0581828.1.pdbqt,-7.4
minimized_CNP0375290.2.pdbqt,-9.8
minimized_CNP0299030.2.pdbqt,-8.1
minimized_CNP0139041.1.pdbqt,-9.9
minimized_CNP0172260.3.pdbqt,-9.5
minimized_CNP0005631.1.pdbqt,-9.3
minimized_CNP0594933.1.pdbqt,-9.2
minimized_CNP0469924.1.pdbqt,-9.4
minimized_CNP0325515.1.pdbqt,-9.6
minimized_CNP0499829.1.pdbqt,-7.9
minimized_CNP0182950.1.pdbqt,-10.1
minimized_CNP0502314.2.pdbqt,-8.0
minimized_CNP0329091.1.pdbqt,-9.8
minimized_CNP0137308.0.pdbqt,-9.3
minimized_CNP0271461.10.pdbqt,-9.7
minimized_CNP0590580.0.pdbqt,-9.4
minimized_CNP0073752.1.pdbqt,-9.1
minimized_CNP0567026.0.pdbqt,-8.9
