Ligand,Score
minimized_CNP0123077.2.pdbqt,-10.1
minimized_CNP0273134.1.pdbqt,-11.3
minimized_CNP0486542.1.pdbqt,-11.2
minimized_CNP0202605.1.pdbqt,-10.1
minimized_CNP0297669.2.pdbqt,-8.0
minimized_CNP0297669.4.pdbqt,-8.0
minimized_CNP0005559.1.pdbqt,-8.4
minimized_CNP0247331.3.pdbqt,-11.4
minimized_CNP0261449.0.pdbqt,-11.5
minimized_CNP0184255.1.pdbqt,-9.8
minimized_CNP0219920.1.pdbqt,-10.7
minimized_CNP0255775.0.pdbqt,-10.1
minimized_CNP0174105.1.pdbqt,-7.2
minimized_CNP0435227.1.pdbqt,-10.3
minimized_CNP0600254.2.pdbqt,-13.1
minimized_CNP0432565.1.pdbqt,-8.4
minimized_CNP0311708.1.pdbqt,-9.8
minimized_CNP0291776.10.pdbqt,-11.3
minimized_CNP0217916.4.pdbqt,-12.1
minimized_CNP0317712.1.pdbqt,-9.1
minimized_CNP0243356.1.pdbqt,-11.1
minimized_CNP0531900.0.pdbqt,-10.6
minimized_CNP0226139.2.pdbqt,-8.2
minimized_CNP0280007.1.pdbqt,-9.6
minimized_CNP0536286.1.pdbqt,-9.8
minimized_CNP0168561.2.pdbqt,-8.5
minimized_CNP0504146.1.pdbqt,-9.2
minimized_CNP0179397.2.pdbqt,-9.2
minimized_CNP0545010.1.pdbqt,-6.7
minimized_CNP0543092.1.pdbqt,-6.0
minimized_CNP0529430.1.pdbqt,-6.2
minimized_CNP0564269.1.pdbqt,-7.0
minimized_CNP0602770.1.pdbqt,-6.2
minimized_CNP0481364.1.pdbqt,-6.3
minimized_CNP0490081.1.pdbqt,-7.4
