Ligand,Score
minimized_CNP0042724.1.pdbqt,-8.9
minimized_CNP0014085.1.pdbqt,-8.2
minimized_CNP0350072.0.pdbqt,-8.5
minimized_CNP0369378.3.pdbqt,-10.5
minimized_CNP0058271.1.pdbqt,-7.9
minimized_CNP0577673.1.pdbqt,-11.1
minimized_CNP0109214.2.pdbqt,-8.4
minimized_CNP0480628.1.pdbqt,-9.4
minimized_CNP0191482.1.pdbqt,-10.0
minimized_CNP0095148.1.pdbqt,-11.1
minimized_CNP0559407.1.pdbqt,-9.0
minimized_CNP0521000.0.pdbqt,-8.0
minimized_CNP0422497.1.pdbqt,-9.3
minimized_CNP0172482.2.pdbqt,-8.7
minimized_CNP0101932.1.pdbqt,-9.6
minimized_CNP0153312.0.pdbqt,-9.8
minimized_CNP0108399.1.pdbqt,-11.2
minimized_CNP0325362.2.pdbqt,-10.5
minimized_CNP0388636.1.pdbqt,-8.8
minimized_CNP0517872.1.pdbqt,-8.4
minimized_CNP0593640.1.pdbqt,-8.7
minimized_CNP0298582.1.pdbqt,-8.9
minimized_CNP0175219.1.pdbqt,-7.8
minimized_CNP0492693.1.pdbqt,-7.5
minimized_CNP0532177.1.pdbqt,-8.8
minimized_CNP0571758.1.pdbqt,-9.4
minimized_CNP0316179.3.pdbqt,-9.2
minimized_CNP0322542.1.pdbqt,-8.1
minimized_CNP0572371.1.pdbqt,-9.1
minimized_CNP0054557.1.pdbqt,-8.3
minimized_CNP0341123.2.pdbqt,-7.9
minimized_CNP0352026.0.pdbqt,-7.4
minimized_CNP0506516.1.pdbqt,-10.2
minimized_CNP0071704.1.pdbqt,-8.0
minimized_CNP0574055.0.pdbqt,-7.5
