Ligand,Score
minimized_CNP0204372.1.pdbqt,FAILED
minimized_CNP0281413.1.pdbqt,FAILED
minimized_CNP0211850.1.pdbqt,-11.5
minimized_CNP0252148.1.pdbqt,-11.9
minimized_CNP0218452.1.pdbqt,-10.2
minimized_CNP0277561.12.pdbqt,-10.4
minimized_CNP0132946.1.pdbqt,-10.9
minimized_CNP0277561.2.pdbqt,-9.9
minimized_CNP0166808.1.pdbqt,-10.6
minimized_CNP0277561.10.pdbqt,-9.7
minimized_CNP0155718.1.pdbqt,-10.6
minimized_CNP0256161.1.pdbqt,-12.6
minimized_CNP0244607.1.pdbqt,-11.5
minimized_CNP0273671.2.pdbqt,-10.3
minimized_CNP0416808.1.pdbqt,-10.3
minimized_CNP0438006.1.pdbqt,-5.7
minimized_CNP0254593.1.pdbqt,-11.3
minimized_CNP0291425.1.pdbqt,-5.4
minimized_CNP0567013.1.pdbqt,-11.3
minimized_CNP0208457.3.pdbqt,-10.9
minimized_CNP0424780.1.pdbqt,-10.6
minimized_CNP0273671.3.pdbqt,-10.6
minimized_CNP0252641.1.pdbqt,-11.3
minimized_CNP0271668.2.pdbqt,-5.7
minimized_CNP0209445.1.pdbqt,-5.8
minimized_CNP0510235.0.pdbqt,-5.7
minimized_CNP0350503.0.pdbqt,-8.3
minimized_CNP0284164.0.pdbqt,-5.3
minimized_CNP0413325.0.pdbqt,-7.7
minimized_CNP0365695.0.pdbqt,-5.1
minimized_CNP0149315.3.pdbqt,-8.5
minimized_CNP0149315.4.pdbqt,-8.7
minimized_CNP0149315.5.pdbqt,-7.8
minimized_CNP0212809.1.pdbqt,-8.3
minimized_CNP0156926.6.pdbqt,-7.9
