Ligand,Score
minimized_CNP0535281.1.pdbqt,FAILED
minimized_CNP0571215.1.pdbqt,FAILED
minimized_CNP0292374.0.pdbqt,-7.6
minimized_CNP0273569.1.pdbqt,-9.1
minimized_CNP0426466.1.pdbqt,-8.2
minimized_CNP0336370.1.pdbqt,-8.3
minimized_CNP0344984.1.pdbqt,FAILED
minimized_CNP0119641.1.pdbqt,-8.2
minimized_CNP0487787.1.pdbqt,-8.3
minimized_CNP0535335.1.pdbqt,-8.5
minimized_CNP0406298.0.pdbqt,-9.6
minimized_CNP0523362.1.pdbqt,-12.6
minimized_CNP0233465.2.pdbqt,-8.2
minimized_CNP0247686.2.pdbqt,-7.7
minimized_CNP0155025.2.pdbqt,-8.9
minimized_CNP0571956.1.pdbqt,-7.5
minimized_CNP0203098.1.pdbqt,-8.6
minimized_CNP0307486.0.pdbqt,-8.6
minimized_CNP0517598.1.pdbqt,-8.3
minimized_CNP0253003.3.pdbqt,-8.3
minimized_CNP0559583.1.pdbqt,-10.8
minimized_CNP0500957.1.pdbqt,-9.8
minimized_CNP0397467.2.pdbqt,-8.3
minimized_CNP0254540.1.pdbqt,-8.3
minimized_CNP0426014.1.pdbqt,-10.8
minimized_CNP0356312.5.pdbqt,-10.2
minimized_CNP0064578.1.pdbqt,-10.4
minimized_CNP0317494.0.pdbqt,-8.9
minimized_CNP0149173.2.pdbqt,-7.4
minimized_CNP0227305.3.pdbqt,-10.1
minimized_CNP0453256.1.pdbqt,-9.3
minimized_CNP0571215.4.pdbqt,-9.8
minimized_CNP0103463.2.pdbqt,-8.7
minimized_CNP0200674.0.pdbqt,-9.7
minimized_CNP0423868.4.pdbqt,-11.2
