Ligand,Score
minimized_CNP0176667.1.pdbqt,-9.5
minimized_CNP0120396.1.pdbqt,-9.2
minimized_CNP0077519.1.pdbqt,-9.9
minimized_CNP0574563.1.pdbqt,-8.5
minimized_CNP0597750.1.pdbqt,-8.2
minimized_CNP0230317.3.pdbqt,-10.7
minimized_CNP0430288.2.pdbqt,-9.9
minimized_CNP0569554.1.pdbqt,-11.4
minimized_CNP0539794.1.pdbqt,-9.8
minimized_CNP0256982.2.pdbqt,-10.8
minimized_CNP0222674.2.pdbqt,-8.8
minimized_CNP0537488.1.pdbqt,-8.5
minimized_CNP0078476.1.pdbqt,-10.3
minimized_CNP0304508.1.pdbqt,-8.1
minimized_CNP0107120.2.pdbqt,-9.9
minimized_CNP0545757.1.pdbqt,-12.5
minimized_CNP0327431.1.pdbqt,-8.5
minimized_CNP0218100.1.pdbqt,-9.4
minimized_CNP0519508.1.pdbqt,-10.1
minimized_CNP0218100.9.pdbqt,-9.1
minimized_CNP0151829.0.pdbqt,-8.0
minimized_CNP0430772.1.pdbqt,-8.8
minimized_CNP0538506.1.pdbqt,-9.5
minimized_CNP0218100.11.pdbqt,-8.9
minimized_CNP0321414.1.pdbqt,-9.4
minimized_CNP0318742.2.pdbqt,-9.8
minimized_CNP0584933.0.pdbqt,-9.1
minimized_CNP0427778.1.pdbqt,-11.4
minimized_CNP0425509.2.pdbqt,-10.3
minimized_CNP0430429.1.pdbqt,-10.5
minimized_CNP0405655.1.pdbqt,-12.3
minimized_CNP0119464.1.pdbqt,-11.6
minimized_CNP0433073.1.pdbqt,-11.0
minimized_CNP0275002.1.pdbqt,-11.6
minimized_CNP0192924.1.pdbqt,-11.7
