Ligand,Score
minimized_CNP0146263.3.pdbqt,-8.202
minimized_CNP0432728.1.pdbqt,-7.699
minimized_CNP0233822.0.pdbqt,-7.638
minimized_CNP0051078.2.pdbqt,-7.913
minimized_CNP0259780.1.pdbqt,-7.989
minimized_CNP0384621.1.pdbqt,-7.331
minimized_CNP0384621.2.pdbqt,-7.314
minimized_CNP0329810.1.pdbqt,-8.138
minimized_CNP0051078.1.pdbqt,-7.926
minimized_CNP0445612.2.pdbqt,-8.074
minimized_CNP0166992.0.pdbqt,-8.69
minimized_CNP0274242.1.pdbqt,-9.082
minimized_CNP0229557.0.pdbqt,-8.045
minimized_CNP0222714.1.pdbqt,-7.047
minimized_CNP0392584.2.pdbqt,-8.016
minimized_CNP0280241.0.pdbqt,-7.871
minimized_CNP0382986.1.pdbqt,-8.724
minimized_CNP0036084.0.pdbqt,-9.389
minimized_CNP0161088.1.pdbqt,-7.566
minimized_CNP0203663.1.pdbqt,-7.731
minimized_CNP0585448.1.pdbqt,-9.51
minimized_CNP0371243.2.pdbqt,-6.648
minimized_CNP0383028.0.pdbqt,-7.721
minimized_CNP0229534.0.pdbqt,-7.876
minimized_CNP0055020.1.pdbqt,-6.489
minimized_CNP0436418.1.pdbqt,-9.268
minimized_CNP0018654.0.pdbqt,-8.057
minimized_CNP0051900.4.pdbqt,-8.185
minimized_CNP0262197.1.pdbqt,-6.272
minimized_CNP0276699.3.pdbqt,-7.778
minimized_CNP0599950.2.pdbqt,-8.008
minimized_CNP0190523.1.pdbqt,-6.27
minimized_CNP0375921.2.pdbqt,-7.952
minimized_CNP0261081.2.pdbqt,-7.735
minimized_CNP0261081.3.pdbqt,-8.572
