Ligand,Score
minimized_CNP0414164.2.pdbqt,-8.7
minimized_CNP0278999.1.pdbqt,-10.7
minimized_CNP0243502.1.pdbqt,-9.5
minimized_CNP0059050.0.pdbqt,-9.1
minimized_CNP0130967.0.pdbqt,-9.5
minimized_CNP0266496.1.pdbqt,-8.3
minimized_CNP0473485.0.pdbqt,-8.9
minimized_CNP0254959.3.pdbqt,-9.0
minimized_CNP0143879.8.pdbqt,-10.0
minimized_CNP0294497.2.pdbqt,-10.2
minimized_CNP0383169.2.pdbqt,-8.5
minimized_CNP0153843.2.pdbqt,-10.1
minimized_CNP0149294.1.pdbqt,-9.8
minimized_CNP0190319.1.pdbqt,-9.0
minimized_CNP0155114.1.pdbqt,-9.7
minimized_CNP0326904.4.pdbqt,-10.3
minimized_CNP0229000.2.pdbqt,-8.6
minimized_CNP0218297.1.pdbqt,-9.3
minimized_CNP0071867.2.pdbqt,-9.1
minimized_CNP0310963.2.pdbqt,-10.1
minimized_CNP0338230.1.pdbqt,-10.7
minimized_CNP0091995.1.pdbqt,-9.2
minimized_CNP0212684.1.pdbqt,-9.8
minimized_CNP0112962.1.pdbqt,-10.3
minimized_CNP0208031.1.pdbqt,-9.2
minimized_CNP0242470.1.pdbqt,-11.4
minimized_CNP0208558.1.pdbqt,-11.1
minimized_CNP0235033.7.pdbqt,-9.8
minimized_CNP0361562.1.pdbqt,-7.4
minimized_CNP0200428.1.pdbqt,-7.3
minimized_CNP0351950.1.pdbqt,-10.2
minimized_CNP0131659.1.pdbqt,-9.2
minimized_CNP0181827.3.pdbqt,-9.9
minimized_CNP0180376.1.pdbqt,-8.1
minimized_CNP0171743.2.pdbqt,-9.2
