Ligand,Score
minimized_CNP0054836.0.pdbqt,-6.9
minimized_CNP0357816.0.pdbqt,-8.7
minimized_CNP0261368.1.pdbqt,-8.5
minimized_CNP0603345.0.pdbqt,-9.4
minimized_CNP0201520.1.pdbqt,FAILED
minimized_CNP0270140.1.pdbqt,-8.4
minimized_CNP0356697.1.pdbqt,-7.9
minimized_CNP0242402.1.pdbqt,-8.4
minimized_CNP0329470.0.pdbqt,-7.4
minimized_CNP0336773.1.pdbqt,-9.4
minimized_CNP0363869.0.pdbqt,-7.8
minimized_CNP0451281.3.pdbqt,-10.6
minimized_CNP0159817.0.pdbqt,-6.8
minimized_CNP0197702.1.pdbqt,-8.2
minimized_CNP0378428.0.pdbqt,-7.4
minimized_CNP0589095.0.pdbqt,-7.7
minimized_CNP0416197.1.pdbqt,-8.1
minimized_CNP0388031.1.pdbqt,-9.0
minimized_CNP0501100.1.pdbqt,-9.2
minimized_CNP0471027.1.pdbqt,-9.3
minimized_CNP0592782.0.pdbqt,-7.7
minimized_CNP0216622.1.pdbqt,-9.2
minimized_CNP0380398.2.pdbqt,-7.2
minimized_CNP0577461.1.pdbqt,-8.5
minimized_CNP0560074.1.pdbqt,-8.2
minimized_CNP0520887.1.pdbqt,-8.3
minimized_CNP0603973.1.pdbqt,-9.1
minimized_CNP0376868.3.pdbqt,-7.6
minimized_CNP0601075.1.pdbqt,-7.1
minimized_CNP0057428.1.pdbqt,-10.2
minimized_CNP0208179.1.pdbqt,-9.2
minimized_CNP0171853.1.pdbqt,-9.0
minimized_CNP0028592.1.pdbqt,-8.7
minimized_CNP0463014.4.pdbqt,-8.5
minimized_CNP0228615.1.pdbqt,-8.4
