Ligand,Score
minimized_CNP0372352.1.pdbqt,-5.4
minimized_CNP0248477.3.pdbqt,-6.0
minimized_CNP0034316.1.pdbqt,-6.9
minimized_CNP0461923.2.pdbqt,-6.9
minimized_CNP0290704.1.pdbqt,-6.8
minimized_CNP0508845.0.pdbqt,-11.1
minimized_CNP0576730.1.pdbqt,-6.9
minimized_CNP0268578.4.pdbqt,-8.5
minimized_CNP0331628.0.pdbqt,-9.1
minimized_CNP0065941.1.pdbqt,-8.4
minimized_CNP0602758.0.pdbqt,-9.1
minimized_CNP0563232.0.pdbqt,-11.0
minimized_CNP0571728.0.pdbqt,-10.1
minimized_CNP0227085.1.pdbqt,-9.0
minimized_CNP0091841.1.pdbqt,-9.9
minimized_CNP0484765.0.pdbqt,-11.0
minimized_CNP0586584.0.pdbqt,-11.5
minimized_CNP0562232.0.pdbqt,-11.0
minimized_CNP0408285.0.pdbqt,-8.7
minimized_CNP0512289.0.pdbqt,-10.5
minimized_CNP0156279.1.pdbqt,-8.5
minimized_CNP0242297.1.pdbqt,-8.9
minimized_CNP0583517.0.pdbqt,-11.7
minimized_CNP0149838.1.pdbqt,-11.2
minimized_CNP0279214.0.pdbqt,-9.3
minimized_CNP0149877.2.pdbqt,-9.3
minimized_CNP0596632.0.pdbqt,-11.4
minimized_CNP0322944.1.pdbqt,-9.5
minimized_CNP0068555.1.pdbqt,-9.6
minimized_CNP0275571.1.pdbqt,-7.8
minimized_CNP0559759.0.pdbqt,-10.0
minimized_CNP0235416.1.pdbqt,-9.5
minimized_CNP0458246.0.pdbqt,-7.2
minimized_CNP0293643.1.pdbqt,-8.8
minimized_CNP0588296.1.pdbqt,-9.3
