Ligand,Score
minimized_CNP0106249.1.pdbqt,-6.9
minimized_CNP0300621.1.pdbqt,-6.3
minimized_CNP0256711.2.pdbqt,-6.6
minimized_CNP0282753.1.pdbqt,-6.3
minimized_CNP0259022.4.pdbqt,-6.3
minimized_CNP0198233.4.pdbqt,-7.0
minimized_CNP0198233.1.pdbqt,-7.2
minimized_CNP0207869.1.pdbqt,-6.1
minimized_CNP0256711.4.pdbqt,-6.6
minimized_CNP0079590.0.pdbqt,-7.0
minimized_CNP0160785.0.pdbqt,-6.7
minimized_CNP0174878.1.pdbqt,-6.7
minimized_CNP0141319.3.pdbqt,-6.9
minimized_CNP0158280.1.pdbqt,-6.8
minimized_CNP0279191.1.pdbqt,-6.8
minimized_CNP0196216.1.pdbqt,-6.1
minimized_CNP0081829.1.pdbqt,-6.4
minimized_CNP0336345.1.pdbqt,-6.2
minimized_CNP0580735.1.pdbqt,-6.3
minimized_CNP0298223.1.pdbqt,-5.8
minimized_CNP0360113.1.pdbqt,-8.5
minimized_CNP0588000.1.pdbqt,-6.0
minimized_CNP0579853.1.pdbqt,-5.8
minimized_CNP0549198.1.pdbqt,-6.8
minimized_CNP0577013.1.pdbqt,-5.5
minimized_CNP0487363.1.pdbqt,-6.1
minimized_CNP0501500.1.pdbqt,-6.4
minimized_CNP0577013.2.pdbqt,-5.6
minimized_CNP0595765.1.pdbqt,-5.2
minimized_CNP0572497.0.pdbqt,-6.1
minimized_CNP0560217.1.pdbqt,-5.0
minimized_CNP0487008.1.pdbqt,-6.9
minimized_CNP0593859.2.pdbqt,-6.7
minimized_CNP0487008.2.pdbqt,-6.7
minimized_CNP0592762.1.pdbqt,-6.2
