Ligand,Score
minimized_CNP0171436.0.pdbqt,-4.0
minimized_CNP0079258.0.pdbqt,-5.2
minimized_CNP0338473.1.pdbqt,FAILED
minimized_CNP0139053.0.pdbqt,-5.3
minimized_CNP0595352.0.pdbqt,-8.4
minimized_CNP0263090.2.pdbqt,-6.7
minimized_CNP0178556.0.pdbqt,-6.5
minimized_CNP0339227.0.pdbqt,-6.3
minimized_CNP0125047.1.pdbqt,-7.5
minimized_CNP0494132.0.pdbqt,-6.5
minimized_CNP0077278.0.pdbqt,-7.4
minimized_CNP0365650.1.pdbqt,-7.4
minimized_CNP0417767.4.pdbqt,-6.9
minimized_CNP0026900.0.pdbqt,-8.4
minimized_CNP0044739.2.pdbqt,-10.9
minimized_CNP0011811.1.pdbqt,-10.1
minimized_CNP0251851.1.pdbqt,-7.4
minimized_CNP0312434.1.pdbqt,-9.2
minimized_CNP0257674.2.pdbqt,-7.7
minimized_CNP0182572.1.pdbqt,-9.0
minimized_CNP0606379.0.pdbqt,-10.0
minimized_CNP0474872.4.pdbqt,-8.7
minimized_CNP0352789.1.pdbqt,-10.6
minimized_CNP0461455.1.pdbqt,-9.8
minimized_CNP0430927.1.pdbqt,-11.6
minimized_CNP0280905.1.pdbqt,-10.1
minimized_CNP0429987.1.pdbqt,-9.1
minimized_CNP0072883.1.pdbqt,-9.5
minimized_CNP0430600.1.pdbqt,-10.9
minimized_CNP0254078.1.pdbqt,-8.3
minimized_CNP0179084.1.pdbqt,-7.9
minimized_CNP0598781.1.pdbqt,-9.1
minimized_CNP0340925.2.pdbqt,-8.8
minimized_CNP0528546.1.pdbqt,-7.0
minimized_CNP0590759.0.pdbqt,-6.1
