Ligand,Score
minimized_CNP0423789.4.pdbqt,FAILED
minimized_CNP0141421.16.pdbqt,-6.9
minimized_CNP0141421.9.pdbqt,-7.1
minimized_CNP0153939.3.pdbqt,-6.8
minimized_CNP0141421.17.pdbqt,-6.6
minimized_CNP0571167.1.pdbqt,-9.9
minimized_CNP0421671.1.pdbqt,-8.0
minimized_CNP0141421.7.pdbqt,-6.8
minimized_CNP0153939.6.pdbqt,-6.6
minimized_CNP0141421.18.pdbqt,-6.5
minimized_CNP0043046.1.pdbqt,-10.4
minimized_CNP0083539.1.pdbqt,-8.3
minimized_CNP0159178.1.pdbqt,-9.0
minimized_CNP0091151.2.pdbqt,-9.9
minimized_CNP0457492.0.pdbqt,-9.7
minimized_CNP0441094.0.pdbqt,-10.5
minimized_CNP0437767.2.pdbqt,-10.3
minimized_CNP0462744.0.pdbqt,-11.5
minimized_CNP0302532.1.pdbqt,-10.0
minimized_CNP0290060.1.pdbqt,-9.2
minimized_CNP0083708.1.pdbqt,-10.0
minimized_CNP0164765.2.pdbqt,-7.2
minimized_CNP0444354.0.pdbqt,-9.8
minimized_CNP0403079.1.pdbqt,-10.0
minimized_CNP0576189.1.pdbqt,-6.3
minimized_CNP0453174.1.pdbqt,-8.5
minimized_CNP0606626.1.pdbqt,-7.0
minimized_CNP0122844.3.pdbqt,-9.3
minimized_CNP0555319.1.pdbqt,-5.1
minimized_CNP0461429.1.pdbqt,-9.4
minimized_CNP0591484.1.pdbqt,-7.1
minimized_CNP0484106.1.pdbqt,-7.2
minimized_CNP0543377.1.pdbqt,-6.5
minimized_CNP0445133.1.pdbqt,-8.6
minimized_CNP0503810.1.pdbqt,-5.8
