Ligand,Score
minimized_CNP0522891.0.pdbqt,-2.9
minimized_CNP0529625.0.pdbqt,-4.2
minimized_CNP0013433.4.pdbqt,FAILED
minimized_CNP0043063.3.pdbqt,-8.9
minimized_CNP0287102.1.pdbqt,-7.8
minimized_CNP0575897.1.pdbqt,-8.5
minimized_CNP0367999.2.pdbqt,-7.1
minimized_CNP0004134.1.pdbqt,-9.1
minimized_CNP0599618.1.pdbqt,-11.5
minimized_CNP0192738.0.pdbqt,-4.9
minimized_CNP0483087.1.pdbqt,-9.8
minimized_CNP0534529.0.pdbqt,-2.0
minimized_CNP0154024.0.pdbqt,-7.4
minimized_CNP0293075.0.pdbqt,-3.6
minimized_CNP0065128.1.pdbqt,-7.2
minimized_CNP0443217.0.pdbqt,-4.8
minimized_CNP0441428.0.pdbqt,-4.7
minimized_CNP0340286.0.pdbqt,-6.0
minimized_CNP0275417.0.pdbqt,-5.9
minimized_CNP0179723.1.pdbqt,-9.2
minimized_CNP0374080.2.pdbqt,-8.2
minimized_CNP0248065.1.pdbqt,-10.2
minimized_CNP0490158.0.pdbqt,-5.7
minimized_CNP0319313.0.pdbqt,-5.7
minimized_CNP0157355.0.pdbqt,-5.9
minimized_CNP0271912.1.pdbqt,-8.5
minimized_CNP0194582.0.pdbqt,-5.7
minimized_CNP0081237.0.pdbqt,-6.0
minimized_CNP0352855.0.pdbqt,-5.9
minimized_CNP0121973.0.pdbqt,-5.4
minimized_CNP0312498.0.pdbqt,-6.9
minimized_CNP0548299.0.pdbqt,-6.1
minimized_CNP0217715.1.pdbqt,-5.7
minimized_CNP0435611.0.pdbqt,-5.7
minimized_CNP0106146.0.pdbqt,-5.4
