Ligand,Score
minimized_CNP0148521.2.pdbqt,-9.9
minimized_CNP0476996.0.pdbqt,-8.7
minimized_CNP0193019.1.pdbqt,-9.0
minimized_CNP0269546.2.pdbqt,-9.1
minimized_CNP0358726.1.pdbqt,-7.9
minimized_CNP0457270.0.pdbqt,-11.7
minimized_CNP0457244.0.pdbqt,-10.3
minimized_CNP0332046.1.pdbqt,-8.6
minimized_CNP0489393.1.pdbqt,FAILED
minimized_CNP0193019.3.pdbqt,-9.2
minimized_CNP0490874.0.pdbqt,-10.1
minimized_CNP0221132.1.pdbqt,-9.4
minimized_CNP0450055.1.pdbqt,-9.6
minimized_CNP0270009.0.pdbqt,-10.4
minimized_CNP0393423.1.pdbqt,-8.6
minimized_CNP0092065.1.pdbqt,-8.9
minimized_CNP0359445.0.pdbqt,-9.2
minimized_CNP0591667.1.pdbqt,-8.2
minimized_CNP0594279.0.pdbqt,-11.0
minimized_CNP0296607.1.pdbqt,-8.1
minimized_CNP0479096.1.pdbqt,-10.3
minimized_CNP0544129.0.pdbqt,-9.2
minimized_CNP0478996.1.pdbqt,-7.0
minimized_CNP0493845.1.pdbqt,-6.6
minimized_CNP0482194.1.pdbqt,-6.3
minimized_CNP0578561.1.pdbqt,-4.9
minimized_CNP0553426.1.pdbqt,-7.0
minimized_CNP0596972.1.pdbqt,-6.4
minimized_CNP0582225.1.pdbqt,-6.6
minimized_CNP0597627.1.pdbqt,-6.2
minimized_CNP0490483.1.pdbqt,-6.8
minimized_CNP0506653.1.pdbqt,-6.7
minimized_CNP0515284.1.pdbqt,-6.7
minimized_CNP0481096.1.pdbqt,-6.4
minimized_CNP0566397.1.pdbqt,-6.8
