Ligand,Score
minimized_CNP0431951.1.pdbqt,FAILED
minimized_CNP0417725.1.pdbqt,-8.8
minimized_CNP0158860.1.pdbqt,-9.5
minimized_CNP0484845.1.pdbqt,-7.7
minimized_CNP0166224.1.pdbqt,-7.8
minimized_CNP0581146.2.pdbqt,-7.9
minimized_CNP0242448.1.pdbqt,-8.7
minimized_CNP0301162.3.pdbqt,-8.6
minimized_CNP0183761.1.pdbqt,-8.5
minimized_CNP0550415.1.pdbqt,-8.2
minimized_CNP0345552.2.pdbqt,-8.3
minimized_CNP0112269.2.pdbqt,-8.2
minimized_CNP0300283.1.pdbqt,-9.4
minimized_CNP0322519.2.pdbqt,-7.8
minimized_CNP0131298.2.pdbqt,-8.0
minimized_CNP0233053.3.pdbqt,-9.0
minimized_CNP0158371.2.pdbqt,-7.9
minimized_CNP0273566.2.pdbqt,-7.5
minimized_CNP0168889.1.pdbqt,-9.0
minimized_CNP0332140.2.pdbqt,-7.5
minimized_CNP0499817.0.pdbqt,-8.1
minimized_CNP0164164.1.pdbqt,-7.8
minimized_CNP0262487.1.pdbqt,-8.3
minimized_CNP0178742.4.pdbqt,-8.6
minimized_CNP0231097.3.pdbqt,-8.9
minimized_CNP0113077.1.pdbqt,-7.8
minimized_CNP0251641.4.pdbqt,-8.5
minimized_CNP0175424.2.pdbqt,-8.6
minimized_CNP0127880.1.pdbqt,-9.2
minimized_CNP0524110.1.pdbqt,-8.4
minimized_CNP0305520.4.pdbqt,-8.0
minimized_CNP0194157.2.pdbqt,-8.4
minimized_CNP0185503.2.pdbqt,-8.6
minimized_CNP0145565.1.pdbqt,-7.7
minimized_CNP0429327.1.pdbqt,-8.5
