Ligand,Score
minimized_CNP0455144.0.pdbqt,-7.5
minimized_CNP0149237.0.pdbqt,-8.4
minimized_CNP0340269.0.pdbqt,-6.9
minimized_CNP0578816.0.pdbqt,-7.5
minimized_CNP0018668.0.pdbqt,-6.8
minimized_CNP0109540.0.pdbqt,-7.0
minimized_CNP0244680.0.pdbqt,-9.4
minimized_CNP0304581.0.pdbqt,-7.4
minimized_CNP0321905.0.pdbqt,-9.6
minimized_CNP0143045.0.pdbqt,-9.3
minimized_CNP0332617.0.pdbqt,-6.8
minimized_CNP0476759.0.pdbqt,-10.1
minimized_CNP0374242.0.pdbqt,-8.3
minimized_CNP0248374.0.pdbqt,-8.0
minimized_CNP0361628.0.pdbqt,-7.9
minimized_CNP0028632.0.pdbqt,-7.8
minimized_CNP0009472.0.pdbqt,-8.7
minimized_CNP0214799.0.pdbqt,-7.8
minimized_CNP0009341.0.pdbqt,-8.8
minimized_CNP0045491.0.pdbqt,-8.7
minimized_CNP0339324.0.pdbqt,-8.8
minimized_CNP0397377.0.pdbqt,-8.8
minimized_CNP0253196.0.pdbqt,-8.8
minimized_CNP0409123.0.pdbqt,-11.3
minimized_CNP0339954.0.pdbqt,-9.6
minimized_CNP0024381.0.pdbqt,-11.4
minimized_CNP0350000.0.pdbqt,-8.8
minimized_CNP0051348.0.pdbqt,-9.8
minimized_CNP0504642.0.pdbqt,-8.5
minimized_CNP0235161.0.pdbqt,-10.0
minimized_CNP0411977.0.pdbqt,-8.3
minimized_CNP0300373.0.pdbqt,-10.3
minimized_CNP0130806.0.pdbqt,-7.4
minimized_CNP0259220.0.pdbqt,-10.5
minimized_CNP0384927.0.pdbqt,-10.5
