Ligand,Score
minimized_CNP0593388.1.pdbqt,FAILED
minimized_CNP0498371.1.pdbqt,-9.9
minimized_CNP0510374.1.pdbqt,-9.1
minimized_CNP0588136.1.pdbqt,-10.2
minimized_CNP0552970.1.pdbqt,-10.6
minimized_CNP0588601.1.pdbqt,-10.7
minimized_CNP0604227.1.pdbqt,-9.8
minimized_CNP0520450.2.pdbqt,-6.8
minimized_CNP0491465.1.pdbqt,-6.8
minimized_CNP0599067.2.pdbqt,-6.3
minimized_CNP0497914.1.pdbqt,-6.4
minimized_CNP0571276.1.pdbqt,-5.9
minimized_CNP0571276.2.pdbqt,-6.4
minimized_CNP0506506.1.pdbqt,-11.4
minimized_CNP0574517.2.pdbqt,-5.8
minimized_CNP0599067.1.pdbqt,-6.1
minimized_CNP0593388.2.pdbqt,-7.4
minimized_CNP0487422.1.pdbqt,-6.5
minimized_CNP0504246.2.pdbqt,-5.5
minimized_CNP0537558.1.pdbqt,-5.8
minimized_CNP0576906.2.pdbqt,-6.7
minimized_CNP0573346.2.pdbqt,-6.4
minimized_CNP0521362.2.pdbqt,-7.2
minimized_CNP0496654.1.pdbqt,-5.8
minimized_CNP0581872.2.pdbqt,-5.2
minimized_CNP0541458.2.pdbqt,-5.6
minimized_CNP0516173.2.pdbqt,-6.8
minimized_CNP0496115.1.pdbqt,-6.7
minimized_CNP0496654.2.pdbqt,-6.2
minimized_CNP0564526.2.pdbqt,-6.6
minimized_CNP0522021.2.pdbqt,-6.7
minimized_CNP0504169.1.pdbqt,-7.0
minimized_CNP0512271.1.pdbqt,-5.8
minimized_CNP0578817.1.pdbqt,-6.6
minimized_CNP0493718.2.pdbqt,-6.9
