Ligand,Score
minimized_CNP0368539.4.pdbqt,-10.65
minimized_CNP0324210.1.pdbqt,-10.81
minimized_CNP0306957.1.pdbqt,-10.73
minimized_CNP0120264.1.pdbqt,-10.13
minimized_CNP0185275.1.pdbqt,-8.574
minimized_CNP0135358.2.pdbqt,-7.773
minimized_CNP0100940.1.pdbqt,-11.79
minimized_CNP0565835.3.pdbqt,-10.4
minimized_CNP0348575.3.pdbqt,-11.2
minimized_CNP0367627.1.pdbqt,-7.237
minimized_CNP0365575.1.pdbqt,-10.12
minimized_CNP0345534.4.pdbqt,-7.337
minimized_CNP0149716.1.pdbqt,-10.43
minimized_CNP0197652.3.pdbqt,-11.27
minimized_CNP0365367.9.pdbqt,-10.19
minimized_CNP0368604.1.pdbqt,-10.98
minimized_CNP0187151.7.pdbqt,-11.41
minimized_CNP0276722.1.pdbqt,-11.18
minimized_CNP0398281.1.pdbqt,-11.06
minimized_CNP0194773.2.pdbqt,-9.028
minimized_CNP0164693.1.pdbqt,-10.48
minimized_CNP0337253.1.pdbqt,-10.57
minimized_CNP0294031.1.pdbqt,-10.18
minimized_CNP0595637.1.pdbqt,-8.014
minimized_CNP0217535.4.pdbqt,-10.46
minimized_CNP0501466.0.pdbqt,-11.45
minimized_CNP0315220.2.pdbqt,-11.33
minimized_CNP0562868.2.pdbqt,-9.867
minimized_CNP0047976.1.pdbqt,-7.194
minimized_CNP0132550.2.pdbqt,FAILED
minimized_CNP0294031.4.pdbqt,-10.07
minimized_CNP0135687.1.pdbqt,-10.27
minimized_CNP0132550.3.pdbqt,-10.79
minimized_CNP0312803.0.pdbqt,-10.06
minimized_CNP0163767.1.pdbqt,-11.04
