Ligand,Score
minimized_CNP0180659.0.pdbqt,FAILED
minimized_CNP0535820.0.pdbqt,FAILED
minimized_CNP0304586.0.pdbqt,FAILED
minimized_CNP0203476.0.pdbqt,-4.0
minimized_CNP0358297.0.pdbqt,-4.3
minimized_CNP0371983.1.pdbqt,-4.5
minimized_CNP0073765.0.pdbqt,-4.0
minimized_CNP0227098.1.pdbqt,-5.5
minimized_CNP0238288.0.pdbqt,-4.4
minimized_CNP0041998.0.pdbqt,-5.3
minimized_CNP0312260.2.pdbqt,-6.9
minimized_CNP0482598.0.pdbqt,-5.8
minimized_CNP0186467.1.pdbqt,-5.6
minimized_CNP0080269.0.pdbqt,-5.1
minimized_CNP0560760.1.pdbqt,-5.8
minimized_CNP0064469.3.pdbqt,-6.7
minimized_CNP0552168.1.pdbqt,-9.0
minimized_CNP0312260.1.pdbqt,-7.0
minimized_CNP0234505.1.pdbqt,-6.5
minimized_CNP0339539.1.pdbqt,-5.9
minimized_CNP0479799.1.pdbqt,-5.0
minimized_CNP0039469.0.pdbqt,-6.0
minimized_CNP0313313.0.pdbqt,-5.1
minimized_CNP0279389.1.pdbqt,-7.1
minimized_CNP0262013.1.pdbqt,-6.6
minimized_CNP0194406.3.pdbqt,-9.1
minimized_CNP0524277.1.pdbqt,-6.9
minimized_CNP0104076.1.pdbqt,-7.0
minimized_CNP0162404.1.pdbqt,-5.7
minimized_CNP0145869.1.pdbqt,-6.4
minimized_CNP0238983.4.pdbqt,-8.5
minimized_CNP0106309.2.pdbqt,-9.0
minimized_CNP0283271.1.pdbqt,-7.7
minimized_CNP0540468.1.pdbqt,-8.2
minimized_CNP0112523.2.pdbqt,-7.4
