Ligand,Score
minimized_CNP0430229.1.pdbqt,FAILED
minimized_CNP0392431.1.pdbqt,-9.8
minimized_CNP0151052.3.pdbqt,-10.3
minimized_CNP0241509.1.pdbqt,-10.2
minimized_CNP0301555.1.pdbqt,-9.5
minimized_CNP0144170.1.pdbqt,-9.9
minimized_CNP0119210.6.pdbqt,-9.9
minimized_CNP0308435.1.pdbqt,-9.6
minimized_CNP0145491.1.pdbqt,-10.3
minimized_CNP0171975.1.pdbqt,-9.7
minimized_CNP0322622.2.pdbqt,-9.9
minimized_CNP0172596.2.pdbqt,-9.0
minimized_CNP0517715.1.pdbqt,-10.1
minimized_CNP0226222.2.pdbqt,-7.9
minimized_CNP0173811.4.pdbqt,-9.5
minimized_CNP0544804.1.pdbqt,-9.2
minimized_CNP0337633.7.pdbqt,-10.7
minimized_CNP0313250.2.pdbqt,-9.3
minimized_CNP0198153.6.pdbqt,-9.3
minimized_CNP0222773.1.pdbqt,-8.8
minimized_CNP0311880.1.pdbqt,-10.2
minimized_CNP0113623.3.pdbqt,-8.8
minimized_CNP0339084.1.pdbqt,-8.6
minimized_CNP0080505.1.pdbqt,-9.1
minimized_CNP0135221.1.pdbqt,-8.3
minimized_CNP0234696.1.pdbqt,-10.5
minimized_CNP0332014.1.pdbqt,-9.3
minimized_CNP0077696.1.pdbqt,-8.6
minimized_CNP0250948.6.pdbqt,-9.5
minimized_CNP0295956.1.pdbqt,-10.0
minimized_CNP0260731.4.pdbqt,-9.7
minimized_CNP0250948.7.pdbqt,-8.5
minimized_CNP0223127.1.pdbqt,-10.4
minimized_CNP0250948.1.pdbqt,-7.8
minimized_CNP0260731.3.pdbqt,-9.9
