Ligand,Score
minimized_CNP0243509.3.pdbqt,FAILED
minimized_CNP0240312.8.pdbqt,-9.7
minimized_CNP0412125.1.pdbqt,-10.0
minimized_CNP0295778.1.pdbqt,-10.0
minimized_CNP0568865.1.pdbqt,-10.0
minimized_CNP0073169.1.pdbqt,-10.3
minimized_CNP0250887.1.pdbqt,-8.3
minimized_CNP0228190.2.pdbqt,-9.5
minimized_CNP0018648.0.pdbqt,-9.1
minimized_CNP0286327.11.pdbqt,-9.6
minimized_CNP0364180.1.pdbqt,-9.7
minimized_CNP0536357.1.pdbqt,-9.9
minimized_CNP0059544.4.pdbqt,-8.5
minimized_CNP0567002.1.pdbqt,-10.2
minimized_CNP0412125.2.pdbqt,-10.0
minimized_CNP0178914.1.pdbqt,-10.0
minimized_CNP0075539.1.pdbqt,-10.3
minimized_CNP0591285.1.pdbqt,-10.0
minimized_CNP0461420.1.pdbqt,-9.7
minimized_CNP0174505.2.pdbqt,-9.7
minimized_CNP0325226.1.pdbqt,-10.8
minimized_CNP0543962.2.pdbqt,-6.8
minimized_CNP0543962.1.pdbqt,-6.2
minimized_CNP0530825.1.pdbqt,-6.5
minimized_CNP0586413.2.pdbqt,-6.3
minimized_CNP0567055.1.pdbqt,-5.6
minimized_CNP0480648.2.pdbqt,-6.6
minimized_CNP0518901.1.pdbqt,-6.0
minimized_CNP0544664.2.pdbqt,-6.4
minimized_CNP0556885.1.pdbqt,-6.8
minimized_CNP0539957.2.pdbqt,-4.3
minimized_CNP0539957.1.pdbqt,-5.8
minimized_CNP0564403.1.pdbqt,-5.6
minimized_CNP0563661.1.pdbqt,-6.5
minimized_CNP0563661.2.pdbqt,-5.4
