Ligand,Score
minimized_CNP0314621.4.pdbqt,-13.3
minimized_CNP0297791.4.pdbqt,-12.9
minimized_CNP0314621.11.pdbqt,-14.1
minimized_CNP0222803.5.pdbqt,FAILED
minimized_CNP0542426.0.pdbqt,FAILED
minimized_CNP0128823.3.pdbqt,-12.3
minimized_CNP0140612.5.pdbqt,-13.3
minimized_CNP0140612.1.pdbqt,-13.5
minimized_CNP0210179.1.pdbqt,-11.8
minimized_CNP0184615.1.pdbqt,-12.1
minimized_CNP0179776.6.pdbqt,-9.9
minimized_CNP0085665.0.pdbqt,-11.2
minimized_CNP0121446.3.pdbqt,-11.7
minimized_CNP0282564.2.pdbqt,-12.0
minimized_CNP0213780.2.pdbqt,-11.5
minimized_CNP0166111.2.pdbqt,-10.7
minimized_CNP0213780.13.pdbqt,-10.5
minimized_CNP0427829.2.pdbqt,-8.0
minimized_CNP0105438.1.pdbqt,-12.2
minimized_CNP0229542.1.pdbqt,-12.8
minimized_CNP0226372.0.pdbqt,-10.4
minimized_CNP0331178.1.pdbqt,-9.2
minimized_CNP0226661.7.pdbqt,-11.0
minimized_CNP0305852.2.pdbqt,-9.6
minimized_CNP0271197.5.pdbqt,-11.3
minimized_CNP0148485.3.pdbqt,-11.0
minimized_CNP0116434.0.pdbqt,-10.6
minimized_CNP0569302.1.pdbqt,-11.3
minimized_CNP0186002.8.pdbqt,-11.1
minimized_CNP0341756.0.pdbqt,-9.5
minimized_CNP0526761.0.pdbqt,-9.3
minimized_CNP0280728.2.pdbqt,-11.1
minimized_CNP0486134.1.pdbqt,-9.7
minimized_CNP0279122.1.pdbqt,-11.0
minimized_CNP0248264.1.pdbqt,-10.8
