Ligand,Score
minimized_CNP0400947.2.pdbqt,FAILED
minimized_CNP0349782.1.pdbqt,-9.5
minimized_CNP0551872.1.pdbqt,-10.3
minimized_CNP0361827.1.pdbqt,-9.9
minimized_CNP0062596.1.pdbqt,-10.1
minimized_CNP0054056.1.pdbqt,-10.4
minimized_CNP0282170.1.pdbqt,-11.3
minimized_CNP0348267.1.pdbqt,-9.7
minimized_CNP0070239.1.pdbqt,-8.7
minimized_CNP0407277.1.pdbqt,-10.0
minimized_CNP0068515.1.pdbqt,-9.1
minimized_CNP0268238.1.pdbqt,-9.9
minimized_CNP0156520.2.pdbqt,-9.9
minimized_CNP0016225.1.pdbqt,-9.6
minimized_CNP0349775.1.pdbqt,-9.9
minimized_CNP0361899.3.pdbqt,-9.9
minimized_CNP0414110.1.pdbqt,-10.5
minimized_CNP0370511.2.pdbqt,-10.4
minimized_CNP0011542.3.pdbqt,-10.1
minimized_CNP0421964.2.pdbqt,-9.9
minimized_CNP0212137.1.pdbqt,-8.9
minimized_CNP0180506.1.pdbqt,-9.2
minimized_CNP0188037.4.pdbqt,-9.3
minimized_CNP0463767.1.pdbqt,-10.1
minimized_CNP0196862.2.pdbqt,-11.9
minimized_CNP0013405.1.pdbqt,-11.5
minimized_CNP0129524.1.pdbqt,-9.0
minimized_CNP0251092.2.pdbqt,-10.1
minimized_CNP0344590.1.pdbqt,-9.6
minimized_CNP0234173.2.pdbqt,-9.2
minimized_CNP0145350.9.pdbqt,-9.6
minimized_CNP0292635.2.pdbqt,-8.4
minimized_CNP0123249.1.pdbqt,-7.8
minimized_CNP0011011.1.pdbqt,-11.2
minimized_CNP0585655.0.pdbqt,-7.5
