Ligand,Score
minimized_CNP0139677.1.pdbqt,-10.7
minimized_CNP0390512.1.pdbqt,FAILED
minimized_CNP0394224.2.pdbqt,-9.8
minimized_CNP0396052.4.pdbqt,-11.4
minimized_CNP0565015.0.pdbqt,-10.1
minimized_CNP0260424.1.pdbqt,-9.5
minimized_CNP0550929.1.pdbqt,-9.8
minimized_CNP0415934.1.pdbqt,-11.4
minimized_CNP0415180.1.pdbqt,-8.9
minimized_CNP0047142.0.pdbqt,-10.9
minimized_CNP0359750.1.pdbqt,-10.3
minimized_CNP0601752.1.pdbqt,-8.6
minimized_CNP0404774.1.pdbqt,-10.0
minimized_CNP0300759.1.pdbqt,-10.8
minimized_CNP0421171.1.pdbqt,-8.9
minimized_CNP0247961.1.pdbqt,-8.4
minimized_CNP0296105.1.pdbqt,-9.4
minimized_CNP0198931.1.pdbqt,-10.6
minimized_CNP0089882.1.pdbqt,-9.3
minimized_CNP0309297.1.pdbqt,-8.5
minimized_CNP0130665.1.pdbqt,-10.2
minimized_CNP0499934.1.pdbqt,-10.4
minimized_CNP0411770.0.pdbqt,-8.6
minimized_CNP0415549.1.pdbqt,-8.7
minimized_CNP0166882.1.pdbqt,-8.2
minimized_CNP0340261.1.pdbqt,-8.7
minimized_CNP0123900.1.pdbqt,-10.2
minimized_CNP0365727.1.pdbqt,-9.1
minimized_CNP0517096.1.pdbqt,-10.1
minimized_CNP0287070.1.pdbqt,-8.6
minimized_CNP0236227.1.pdbqt,-7.4
minimized_CNP0177732.1.pdbqt,-9.6
minimized_CNP0558815.1.pdbqt,-9.1
minimized_CNP0602713.1.pdbqt,-9.2
minimized_CNP0575581.0.pdbqt,-10.3
