Ligand,Score
minimized_CNP0226972.2.pdbqt,FAILED
minimized_CNP0164574.4.pdbqt,-8.0
minimized_CNP0134784.0.pdbqt,-8.8
minimized_CNP0260135.7.pdbqt,-9.3
minimized_CNP0104284.2.pdbqt,-9.5
minimized_CNP0110787.1.pdbqt,-8.9
minimized_CNP0412661.1.pdbqt,-10.4
minimized_CNP0497517.4.pdbqt,-8.2
minimized_CNP0135420.3.pdbqt,-9.4
minimized_CNP0280832.2.pdbqt,-8.6
minimized_CNP0174924.1.pdbqt,-9.1
minimized_CNP0260133.1.pdbqt,-7.9
minimized_CNP0206835.1.pdbqt,-11.1
minimized_CNP0504602.1.pdbqt,-10.5
minimized_CNP0407801.1.pdbqt,-11.5
minimized_CNP0261924.3.pdbqt,-8.8
minimized_CNP0374941.1.pdbqt,-8.4
minimized_CNP0392360.2.pdbqt,-11.2
minimized_CNP0411149.1.pdbqt,-11.6
minimized_CNP0383779.1.pdbqt,-11.2
minimized_CNP0411965.0.pdbqt,-9.9
minimized_CNP0261924.6.pdbqt,-8.7
minimized_CNP0411262.1.pdbqt,-11.0
minimized_CNP0516316.4.pdbqt,-9.6
minimized_CNP0324346.1.pdbqt,-10.6
minimized_CNP0521132.1.pdbqt,-10.8
minimized_CNP0232338.2.pdbqt,-10.6
minimized_CNP0469804.3.pdbqt,-9.7
minimized_CNP0026957.2.pdbqt,-9.8
minimized_CNP0148926.1.pdbqt,-11.4
minimized_CNP0392786.2.pdbqt,-10.0
minimized_CNP0506468.1.pdbqt,-8.2
minimized_CNP0504697.1.pdbqt,-10.9
minimized_CNP0504186.1.pdbqt,-10.9
minimized_CNP0164930.2.pdbqt,-8.9
