Ligand,Score
minimized_CNP0390093.0.pdbqt,-5.8
minimized_CNP0001065.0.pdbqt,-5.9
minimized_CNP0131956.0.pdbqt,-6.0
minimized_CNP0000344.0.pdbqt,-5.7
minimized_CNP0341214.0.pdbqt,-5.7
minimized_CNP0113766.0.pdbqt,-5.5
minimized_CNP0396361.1.pdbqt,-9.3
minimized_CNP0388797.2.pdbqt,-8.8
minimized_CNP0000601.0.pdbqt,-5.7
minimized_CNP0393741.2.pdbqt,-8.2
minimized_CNP0400301.1.pdbqt,-9.6
minimized_CNP0394361.2.pdbqt,-9.0
minimized_CNP0205828.2.pdbqt,-8.2
minimized_CNP0309761.1.pdbqt,-9.7
minimized_CNP0536104.1.pdbqt,-6.1
minimized_CNP0548346.2.pdbqt,-6.8
minimized_CNP0576910.1.pdbqt,-6.7
minimized_CNP0593132.2.pdbqt,-5.0
minimized_CNP0586003.2.pdbqt,-6.5
minimized_CNP0537659.1.pdbqt,-6.1
minimized_CNP0602485.2.pdbqt,-6.9
minimized_CNP0491340.2.pdbqt,-6.6
minimized_CNP0557866.2.pdbqt,-5.9
minimized_CNP0519735.1.pdbqt,-6.2
minimized_CNP0605850.1.pdbqt,-5.4
minimized_CNP0593132.1.pdbqt,-6.4
minimized_CNP0558284.2.pdbqt,-5.8
minimized_CNP0576474.1.pdbqt,-6.2
minimized_CNP0380330.2.pdbqt,-8.4
minimized_CNP0436652.1.pdbqt,-8.5
minimized_CNP0082389.2.pdbqt,-6.9
minimized_CNP0427238.1.pdbqt,-6.3
minimized_CNP0082358.1.pdbqt,-7.6
minimized_CNP0032127.0.pdbqt,-9.0
minimized_CNP0119850.0.pdbqt,-8.6
