Ligand,Score
minimized_CNP0214159.3.pdbqt,-9.312
minimized_CNP0376840.1.pdbqt,-8.928
minimized_CNP0214159.21.pdbqt,-9.057
minimized_CNP0185517.3.pdbqt,-9.73
minimized_CNP0000788.0.pdbqt,-8.715
minimized_CNP0000745.0.pdbqt,-8.573
minimized_CNP0358199.0.pdbqt,-6.61
minimized_CNP0575647.2.pdbqt,-13.14
minimized_CNP0344948.1.pdbqt,-8.731
minimized_CNP0199553.0.pdbqt,-7.739
minimized_CNP0279312.10.pdbqt,-10.58
minimized_CNP0093209.1.pdbqt,-9.143
minimized_CNP0492528.1.pdbqt,-10.22
minimized_CNP0274128.7.pdbqt,-9.588
minimized_CNP0183087.3.pdbqt,-8.158
minimized_CNP0322896.2.pdbqt,-10.65
minimized_CNP0127249.1.pdbqt,-10.32
minimized_CNP0569256.1.pdbqt,-11.99
minimized_CNP0524716.2.pdbqt,-7.987
minimized_CNP0575343.2.pdbqt,-9.262
minimized_CNP0575343.1.pdbqt,-11.54
minimized_CNP0269548.1.pdbqt,-9.779
minimized_CNP0527801.1.pdbqt,-9.427
minimized_CNP0525297.5.pdbqt,-12.08
minimized_CNP0535806.1.pdbqt,-9.335
minimized_CNP0102377.0.pdbqt,-8.385
minimized_CNP0352538.2.pdbqt,-9.909
minimized_CNP0510554.1.pdbqt,-11.55
minimized_CNP0525297.2.pdbqt,-11.93
minimized_CNP0398651.1.pdbqt,-10.39
minimized_CNP0509250.0.pdbqt,-12.14
minimized_CNP0274128.1.pdbqt,-10.35
minimized_CNP0183087.5.pdbqt,-8.536
minimized_CNP0000785.0.pdbqt,-7.715
minimized_CNP0000750.0.pdbqt,-7.284
minimized_CNP0214159.21.pdbqt,SKIPPED
minimized_CNP0000788.0.pdbqt,SKIPPED
minimized_CNP0376840.1.pdbqt,SKIPPED
minimized_CNP0358199.0.pdbqt,SKIPPED
minimized_CNP0569256.1.pdbqt,SKIPPED
minimized_CNP0000745.0.pdbqt,SKIPPED
minimized_CNP0214159.3.pdbqt,SKIPPED
minimized_CNP0185517.3.pdbqt,SKIPPED
minimized_CNP0183087.3.pdbqt,SKIPPED
minimized_CNP0199553.0.pdbqt,SKIPPED
minimized_CNP0575647.2.pdbqt,SKIPPED
minimized_CNP0344948.1.pdbqt,SKIPPED
minimized_CNP0492528.1.pdbqt,SKIPPED
minimized_CNP0274128.7.pdbqt,SKIPPED
minimized_CNP0524716.2.pdbqt,SKIPPED
minimized_CNP0322896.2.pdbqt,SKIPPED
minimized_CNP0127249.1.pdbqt,SKIPPED
minimized_CNP0575343.2.pdbqt,SKIPPED
minimized_CNP0279312.10.pdbqt,SKIPPED
minimized_CNP0527801.1.pdbqt,SKIPPED
minimized_CNP0093209.1.pdbqt,SKIPPED
minimized_CNP0575343.1.pdbqt,SKIPPED
minimized_CNP0102377.0.pdbqt,SKIPPED
minimized_CNP0269548.1.pdbqt,SKIPPED
minimized_CNP0525297.5.pdbqt,SKIPPED
minimized_CNP0352538.2.pdbqt,SKIPPED
minimized_CNP0510554.1.pdbqt,SKIPPED
minimized_CNP0525297.2.pdbqt,SKIPPED
minimized_CNP0000750.0.pdbqt,SKIPPED
minimized_CNP0398651.1.pdbqt,SKIPPED
minimized_CNP0000785.0.pdbqt,SKIPPED
minimized_CNP0274128.1.pdbqt,SKIPPED
minimized_CNP0535806.1.pdbqt,SKIPPED
minimized_CNP0183087.5.pdbqt,SKIPPED
minimized_CNP0509250.0.pdbqt,SKIPPED
minimized_CNP0358199.0.pdbqt,SKIPPED
minimized_CNP0000745.0.pdbqt,SKIPPED
minimized_CNP0344948.1.pdbqt,SKIPPED
minimized_CNP0376840.1.pdbqt,SKIPPED
minimized_CNP0185517.3.pdbqt,SKIPPED
minimized_CNP0214159.21.pdbqt,SKIPPED
minimized_CNP0000788.0.pdbqt,SKIPPED
minimized_CNP0199553.0.pdbqt,SKIPPED
minimized_CNP0569256.1.pdbqt,SKIPPED
minimized_CNP0093209.1.pdbqt,SKIPPED
minimized_CNP0575647.2.pdbqt,SKIPPED
minimized_CNP0214159.3.pdbqt,SKIPPED
minimized_CNP0279312.10.pdbqt,SKIPPED
minimized_CNP0183087.3.pdbqt,SKIPPED
minimized_CNP0102377.0.pdbqt,SKIPPED
minimized_CNP0322896.2.pdbqt,SKIPPED
minimized_CNP0524716.2.pdbqt,SKIPPED
minimized_CNP0274128.7.pdbqt,SKIPPED
minimized_CNP0492528.1.pdbqt,SKIPPED
minimized_CNP0575343.2.pdbqt,SKIPPED
minimized_CNP0575343.1.pdbqt,SKIPPED
minimized_CNP0525297.5.pdbqt,SKIPPED
minimized_CNP0269548.1.pdbqt,SKIPPED
minimized_CNP0527801.1.pdbqt,SKIPPED
minimized_CNP0000785.0.pdbqt,SKIPPED
minimized_CNP0352538.2.pdbqt,SKIPPED
minimized_CNP0000750.0.pdbqt,SKIPPED
minimized_CNP0127249.1.pdbqt,SKIPPED
minimized_CNP0510554.1.pdbqt,SKIPPED
minimized_CNP0398651.1.pdbqt,SKIPPED
minimized_CNP0183087.5.pdbqt,SKIPPED
minimized_CNP0274128.1.pdbqt,SKIPPED
minimized_CNP0535806.1.pdbqt,SKIPPED
minimized_CNP0525297.2.pdbqt,SKIPPED
minimized_CNP0509250.0.pdbqt,SKIPPED
