Ligand,Score
minimized_CNP0198084.2.pdbqt,-6.7
minimized_CNP0219735.1.pdbqt,-7.1
minimized_CNP0232792.3.pdbqt,-8.6
minimized_CNP0108447.1.pdbqt,-8.4
minimized_CNP0159916.1.pdbqt,-10.5
minimized_CNP0602833.6.pdbqt,-10.4
minimized_CNP0192951.0.pdbqt,-9.2
minimized_CNP0125314.1.pdbqt,-8.9
minimized_CNP0511657.11.pdbqt,-9.9
minimized_CNP0476728.1.pdbqt,-6.9
minimized_CNP0184915.5.pdbqt,-9.8
minimized_CNP0187115.15.pdbqt,FAILED
minimized_CNP0339398.0.pdbqt,-7.3
minimized_CNP0189726.2.pdbqt,-7.5
minimized_CNP0364986.3.pdbqt,-7.8
minimized_CNP0386327.2.pdbqt,-8.2
minimized_CNP0277594.12.pdbqt,-8.1
minimized_CNP0277594.17.pdbqt,-8.9
minimized_CNP0535781.1.pdbqt,-8.5
minimized_CNP0413646.1.pdbqt,-11.2
minimized_CNP0125781.1.pdbqt,-6.6
minimized_CNP0205566.2.pdbqt,-5.9
minimized_CNP0496665.1.pdbqt,-10.0
minimized_CNP0600676.3.pdbqt,-10.5
minimized_CNP0122535.0.pdbqt,-6.8
minimized_CNP0328447.1.pdbqt,-11.7
minimized_CNP0046037.1.pdbqt,-12.1
minimized_CNP0046037.6.pdbqt,-11.7
minimized_CNP0565566.1.pdbqt,-10.7
minimized_CNP0181697.1.pdbqt,-11.5
minimized_CNP0153482.2.pdbqt,-14.3
minimized_CNP0228582.1.pdbqt,-12.0
minimized_CNP0294809.14.pdbqt,-12.2
minimized_CNP0209214.4.pdbqt,-12.0
minimized_CNP0436759.1.pdbqt,-10.6
