Ligand,Score
minimized_CNP0319650.1.pdbqt,-9.9
minimized_CNP0052779.1.pdbqt,-8.5
minimized_CNP0356042.2.pdbqt,-6.8
minimized_CNP0218387.2.pdbqt,-7.7
minimized_CNP0159804.3.pdbqt,-8.5
minimized_CNP0315807.1.pdbqt,-7.5
minimized_CNP0361897.1.pdbqt,-8.4
minimized_CNP0379829.0.pdbqt,-8.1
minimized_CNP0111096.1.pdbqt,-8.4
minimized_CNP0559322.3.pdbqt,-8.2
minimized_CNP0213545.1.pdbqt,-7.3
minimized_CNP0075330.2.pdbqt,-8.6
minimized_CNP0223775.3.pdbqt,-7.3
minimized_CNP0433700.0.pdbqt,-6.8
minimized_CNP0116502.1.pdbqt,-10.9
minimized_CNP0348278.2.pdbqt,-10.9
minimized_CNP0420839.2.pdbqt,-8.4
minimized_CNP0103076.2.pdbqt,-9.8
minimized_CNP0087055.1.pdbqt,-9.8
minimized_CNP0529527.0.pdbqt,-9.9
minimized_CNP0087089.1.pdbqt,-8.2
minimized_CNP0091288.2.pdbqt,-9.1
minimized_CNP0282339.2.pdbqt,-8.0
minimized_CNP0089884.2.pdbqt,-9.5
minimized_CNP0080243.1.pdbqt,-8.8
minimized_CNP0310411.1.pdbqt,-10.7
minimized_CNP0310411.2.pdbqt,-10.0
minimized_CNP0516379.1.pdbqt,-8.4
minimized_CNP0115230.3.pdbqt,-10.1
minimized_CNP0156436.3.pdbqt,-9.0
minimized_CNP0156436.2.pdbqt,-9.2
minimized_CNP0081348.2.pdbqt,-9.6
minimized_CNP0085199.3.pdbqt,-9.7
minimized_CNP0085199.1.pdbqt,-8.9
minimized_CNP0085200.2.pdbqt,-7.1
