Ligand,Score
minimized_CNP0211187.1.pdbqt,-9.8
minimized_CNP0062082.1.pdbqt,-7.7
minimized_CNP0006314.1.pdbqt,-9.7
minimized_CNP0167696.1.pdbqt,-8.4
minimized_CNP0370664.1.pdbqt,-8.8
minimized_CNP0293332.1.pdbqt,FAILED
minimized_CNP0302186.1.pdbqt,-7.8
minimized_CNP0154628.1.pdbqt,-7.5
minimized_CNP0232707.1.pdbqt,-10.3
minimized_CNP0006313.1.pdbqt,-10.4
minimized_CNP0203085.1.pdbqt,-8.0
minimized_CNP0234743.1.pdbqt,-8.9
minimized_CNP0108021.1.pdbqt,-8.9
minimized_CNP0293482.3.pdbqt,-8.7
minimized_CNP0297686.1.pdbqt,-8.7
minimized_CNP0232707.3.pdbqt,-9.0
minimized_CNP0358178.2.pdbqt,-7.5
minimized_CNP0312457.2.pdbqt,-9.4
minimized_CNP0389656.1.pdbqt,-9.3
minimized_CNP0316384.3.pdbqt,-8.1
minimized_CNP0402458.1.pdbqt,-8.8
minimized_CNP0585553.1.pdbqt,-8.9
minimized_CNP0351885.2.pdbqt,-9.7
minimized_CNP0512892.0.pdbqt,-10.0
minimized_CNP0506648.1.pdbqt,-12.4
minimized_CNP0499291.1.pdbqt,-7.9
minimized_CNP0435601.1.pdbqt,-8.8
minimized_CNP0578322.2.pdbqt,-8.0
minimized_CNP0542556.0.pdbqt,-9.9
minimized_CNP0151994.1.pdbqt,-9.2
minimized_CNP0560189.1.pdbqt,-9.5
minimized_CNP0506513.1.pdbqt,-8.0
minimized_CNP0357477.1.pdbqt,-10.0
minimized_CNP0557506.1.pdbqt,-7.5
minimized_CNP0520168.1.pdbqt,-9.0
