Ligand,Score
minimized_CNP0266711.2.pdbqt,-11.6
minimized_CNP0289260.3.pdbqt,-11.1
minimized_CNP0424799.1.pdbqt,-9.9
minimized_CNP0394092.2.pdbqt,-10.3
minimized_CNP0230499.1.pdbqt,-8.8
minimized_CNP0345317.2.pdbqt,-9.0
minimized_CNP0277250.1.pdbqt,-9.7
minimized_CNP0220819.4.pdbqt,-9.9
minimized_CNP0171860.1.pdbqt,-10.1
minimized_CNP0488936.1.pdbqt,-10.6
minimized_CNP0285821.3.pdbqt,-10.7
minimized_CNP0324451.2.pdbqt,-10.9
minimized_CNP0422611.3.pdbqt,-9.6
minimized_CNP0125009.1.pdbqt,-9.6
minimized_CNP0185916.2.pdbqt,-10.6
minimized_CNP0230499.2.pdbqt,-9.1
minimized_CNP0599081.2.pdbqt,-9.2
minimized_CNP0587244.1.pdbqt,-10.2
minimized_CNP0160910.3.pdbqt,-10.0
minimized_CNP0151495.3.pdbqt,-10.7
minimized_CNP0277250.3.pdbqt,-9.6
minimized_CNP0191324.1.pdbqt,-8.3
minimized_CNP0175573.0.pdbqt,-8.3
minimized_CNP0255927.1.pdbqt,-10.5
minimized_CNP0103765.1.pdbqt,-10.4
minimized_CNP0117947.0.pdbqt,-8.3
minimized_CNP0309623.1.pdbqt,-11.4
minimized_CNP0158022.1.pdbqt,-10.7
minimized_CNP0279852.3.pdbqt,-11.4
minimized_CNP0312505.1.pdbqt,-10.2
minimized_CNP0300503.2.pdbqt,-10.1
minimized_CNP0295871.2.pdbqt,-9.3
minimized_CNP0158473.3.pdbqt,-9.7
minimized_CNP0202875.1.pdbqt,-9.9
minimized_CNP0528849.1.pdbqt,-10.2
