Ligand,Score
minimized_CNP0532549.1.pdbqt,-7.6
minimized_CNP0318598.1.pdbqt,-7.8
minimized_CNP0141304.1.pdbqt,-7.8
minimized_CNP0352497.2.pdbqt,-9.4
minimized_CNP0280333.2.pdbqt,-7.2
minimized_CNP0256755.2.pdbqt,-8.8
minimized_CNP0429480.1.pdbqt,-8.3
minimized_CNP0122868.0.pdbqt,-8.9
minimized_CNP0227264.1.pdbqt,-8.0
minimized_CNP0212255.7.pdbqt,-10.3
minimized_CNP0267499.7.pdbqt,-7.8
minimized_CNP0427627.1.pdbqt,-10.6
minimized_CNP0193036.1.pdbqt,-8.7
minimized_CNP0262864.7.pdbqt,-8.5
minimized_CNP0135355.1.pdbqt,-8.2
minimized_CNP0598448.1.pdbqt,-11.1
minimized_CNP0230977.1.pdbqt,-8.8
minimized_CNP0160061.1.pdbqt,-9.3
minimized_CNP0195969.1.pdbqt,-7.4
minimized_CNP0214010.1.pdbqt,-9.6
minimized_CNP0139733.6.pdbqt,-8.5
minimized_CNP0222216.1.pdbqt,-8.2
minimized_CNP0435921.1.pdbqt,-10.1
minimized_CNP0115696.1.pdbqt,-8.8
minimized_CNP0163451.3.pdbqt,-10.7
minimized_CNP0240683.5.pdbqt,-8.6
minimized_CNP0304500.1.pdbqt,-8.1
minimized_CNP0141317.1.pdbqt,-9.5
minimized_CNP0197951.3.pdbqt,-7.6
minimized_CNP0047925.3.pdbqt,-9.4
minimized_CNP0302798.4.pdbqt,-8.8
minimized_CNP0321305.1.pdbqt,-8.3
minimized_CNP0166561.2.pdbqt,-8.3
minimized_CNP0451488.1.pdbqt,-8.4
minimized_CNP0464550.1.pdbqt,-8.5
