Ligand,Score
minimized_CNP0121453.1.pdbqt,-10.5
minimized_CNP0332287.1.pdbqt,-10.0
minimized_CNP0196423.4.pdbqt,-12.1
minimized_CNP0431173.1.pdbqt,-10.2
minimized_CNP0222207.3.pdbqt,-9.1
minimized_CNP0181592.1.pdbqt,FAILED
minimized_CNP0108370.1.pdbqt,-9.9
minimized_CNP0147233.2.pdbqt,-9.9
minimized_CNP0076347.1.pdbqt,-9.6
minimized_CNP0291475.0.pdbqt,-9.8
minimized_CNP0421488.1.pdbqt,-8.8
minimized_CNP0131801.1.pdbqt,-9.6
minimized_CNP0127411.1.pdbqt,-9.9
minimized_CNP0241230.1.pdbqt,-11.2
minimized_CNP0176563.5.pdbqt,-11.2
minimized_CNP0246484.1.pdbqt,-11.4
minimized_CNP0234971.1.pdbqt,-11.0
minimized_CNP0131801.2.pdbqt,-9.3
minimized_CNP0080096.2.pdbqt,-11.0
minimized_CNP0120401.3.pdbqt,-9.0
minimized_CNP0215016.1.pdbqt,-9.9
minimized_CNP0155146.1.pdbqt,-10.2
minimized_CNP0355830.1.pdbqt,-11.5
minimized_CNP0162045.2.pdbqt,-10.3
minimized_CNP0258315.10.pdbqt,-12.1
minimized_CNP0224534.2.pdbqt,-9.6
minimized_CNP0215341.1.pdbqt,-11.3
minimized_CNP0317260.1.pdbqt,-12.2
minimized_CNP0194035.1.pdbqt,-12.3
minimized_CNP0332796.1.pdbqt,-9.6
minimized_CNP0244178.1.pdbqt,-9.2
minimized_CNP0270878.2.pdbqt,-9.9
minimized_CNP0336416.2.pdbqt,-8.8
minimized_CNP0224967.1.pdbqt,-9.5
minimized_CNP0107696.2.pdbqt,-8.8
