Ligand,Score
minimized_CNP0151119.0.pdbqt,-4.6
minimized_CNP0537647.1.pdbqt,-6.9
minimized_CNP0203121.1.pdbqt,-7.2
minimized_CNP0226155.2.pdbqt,-9.4
minimized_CNP0014741.1.pdbqt,-6.5
minimized_CNP0305868.8.pdbqt,-11.2
minimized_CNP0293791.2.pdbqt,-8.6
minimized_CNP0245264.3.pdbqt,-11.3
minimized_CNP0365067.1.pdbqt,-7.1
minimized_CNP0192382.33.pdbqt,-10.2
minimized_CNP0364226.2.pdbqt,-6.9
minimized_CNP0141362.1.pdbqt,-8.9
minimized_CNP0198094.1.pdbqt,-9.6
minimized_CNP0182200.4.pdbqt,-8.3
minimized_CNP0546764.1.pdbqt,-9.3
minimized_CNP0256311.1.pdbqt,-10.7
minimized_CNP0192744.11.pdbqt,-10.7
minimized_CNP0192382.38.pdbqt,-11.2
minimized_CNP0133096.0.pdbqt,-9.0
minimized_CNP0192382.43.pdbqt,-11.0
minimized_CNP0521887.0.pdbqt,-6.5
minimized_CNP0141936.0.pdbqt,-9.6
minimized_CNP0223292.2.pdbqt,-11.6
minimized_CNP0456898.1.pdbqt,-10.0
minimized_CNP0018174.0.pdbqt,-9.9
minimized_CNP0247918.1.pdbqt,-10.2
minimized_CNP0182200.1.pdbqt,-9.1
minimized_CNP0131723.3.pdbqt,-10.3
minimized_CNP0250445.1.pdbqt,-9.8
minimized_CNP0132286.1.pdbqt,-10.1
minimized_CNP0148742.1.pdbqt,-9.7
minimized_CNP0106364.1.pdbqt,-9.8
minimized_CNP0293014.3.pdbqt,-10.0
minimized_CNP0412618.3.pdbqt,-10.3
minimized_CNP0081616.0.pdbqt,-8.3
