Ligand,Score
minimized_CNP0053101.5.pdbqt,-10.4
minimized_CNP0111444.5.pdbqt,-9.6
minimized_CNP0542152.2.pdbqt,-9.1
minimized_CNP0036693.6.pdbqt,-9.8
minimized_CNP0053101.9.pdbqt,-10.5
minimized_CNP0156952.1.pdbqt,-8.2
minimized_CNP0097228.2.pdbqt,-11.1
minimized_CNP0566218.1.pdbqt,-10.5
minimized_CNP0571282.6.pdbqt,-9.2
minimized_CNP0095887.8.pdbqt,-11.0
minimized_CNP0571282.9.pdbqt,-10.9
minimized_CNP0127556.1.pdbqt,-10.8
minimized_CNP0571282.5.pdbqt,-10.2
minimized_CNP0541400.0.pdbqt,-9.9
minimized_CNP0482906.1.pdbqt,-8.6
minimized_CNP0175345.1.pdbqt,-10.2
minimized_CNP0099943.1.pdbqt,-8.3
minimized_CNP0095582.1.pdbqt,-10.8
minimized_CNP0097787.1.pdbqt,-10.1
minimized_CNP0122300.1.pdbqt,-10.3
minimized_CNP0122483.2.pdbqt,-9.0
minimized_CNP0247529.1.pdbqt,-11.0
minimized_CNP0207571.1.pdbqt,-9.4
minimized_CNP0161090.1.pdbqt,-10.6
minimized_CNP0187162.1.pdbqt,-9.9
minimized_CNP0157329.6.pdbqt,-11.1
minimized_CNP0282267.1.pdbqt,-11.4
minimized_CNP0144631.2.pdbqt,-10.5
minimized_CNP0162016.3.pdbqt,-11.2
minimized_CNP0298717.2.pdbqt,-10.6
minimized_CNP0162016.1.pdbqt,-12.6
minimized_CNP0195812.4.pdbqt,-11.4
minimized_CNP0215546.3.pdbqt,-10.5
minimized_CNP0272717.1.pdbqt,-10.8
minimized_CNP0217953.1.pdbqt,-10.4
