Ligand,Score
minimized_CNP0048311.0.pdbqt,-8.5
minimized_CNP0286273.0.pdbqt,-8.0
minimized_CNP0350147.0.pdbqt,-8.1
minimized_CNP0214195.0.pdbqt,-8.4
minimized_CNP0280741.0.pdbqt,-8.2
minimized_CNP0325979.0.pdbqt,-8.9
minimized_CNP0478926.0.pdbqt,-8.7
minimized_CNP0274438.1.pdbqt,-6.9
minimized_CNP0286078.0.pdbqt,-9.8
minimized_CNP0244429.0.pdbqt,-8.4
minimized_CNP0180808.0.pdbqt,-7.5
minimized_CNP0279234.0.pdbqt,-10.0
minimized_CNP0269430.0.pdbqt,-9.7
minimized_CNP0552491.0.pdbqt,-8.8
minimized_CNP0376032.0.pdbqt,-8.0
minimized_CNP0205694.0.pdbqt,-8.7
minimized_CNP0300762.0.pdbqt,-9.7
minimized_CNP0317160.0.pdbqt,-8.1
minimized_CNP0572224.0.pdbqt,-9.5
minimized_CNP0009368.0.pdbqt,-9.7
minimized_CNP0409760.2.pdbqt,-7.1
minimized_CNP0509923.0.pdbqt,-8.8
minimized_CNP0463307.0.pdbqt,-7.5
minimized_CNP0399553.1.pdbqt,-7.9
minimized_CNP0274438.2.pdbqt,-7.0
minimized_CNP0377417.0.pdbqt,-10.0
minimized_CNP0487294.0.pdbqt,-6.6
minimized_CNP0075567.0.pdbqt,-9.3
minimized_CNP0494449.1.pdbqt,-10.6
minimized_CNP0214101.0.pdbqt,-8.2
minimized_CNP0482988.2.pdbqt,-9.4
minimized_CNP0399259.0.pdbqt,-9.3
minimized_CNP0381192.1.pdbqt,-9.1
minimized_CNP0206150.0.pdbqt,-7.7
minimized_CNP0587372.2.pdbqt,-9.9
