Ligand,Score
minimized_CNP0337654.2.pdbqt,-8.2
minimized_CNP0251601.1.pdbqt,-8.1
minimized_CNP0086917.2.pdbqt,-8.6
minimized_CNP0362377.2.pdbqt,-8.8
minimized_CNP0325071.1.pdbqt,-9.8
minimized_CNP0316266.1.pdbqt,-9.4
minimized_CNP0163151.0.pdbqt,-9.3
minimized_CNP0252515.1.pdbqt,-9.6
minimized_CNP0576037.2.pdbqt,-10.7
minimized_CNP0573250.1.pdbqt,-10.6
minimized_CNP0577354.0.pdbqt,-8.7
minimized_CNP0364880.3.pdbqt,-8.8
minimized_CNP0596493.4.pdbqt,-10.7
minimized_CNP0364880.4.pdbqt,-8.3
minimized_CNP0507582.3.pdbqt,-10.2
minimized_CNP0548212.3.pdbqt,-10.2
minimized_CNP0568056.2.pdbqt,-10.7
minimized_CNP0540577.2.pdbqt,-11.7
minimized_CNP0569257.1.pdbqt,-11.2
minimized_CNP0133954.0.pdbqt,-10.4
minimized_CNP0532253.4.pdbqt,-11.9
minimized_CNP0563984.3.pdbqt,-10.0
minimized_CNP0000664.0.pdbqt,-10.2
minimized_CNP0496130.1.pdbqt,-10.4
minimized_CNP0000658.0.pdbqt,-10.6
minimized_CNP0491234.2.pdbqt,-10.8
minimized_CNP0582601.2.pdbqt,-10.9
minimized_CNP0568171.2.pdbqt,-10.8
minimized_CNP0325425.1.pdbqt,-9.2
minimized_CNP0170749.1.pdbqt,-9.3
minimized_CNP0154477.1.pdbqt,-8.5
minimized_CNP0498576.1.pdbqt,-9.3
minimized_CNP0355843.1.pdbqt,-7.3
minimized_CNP0429843.2.pdbqt,-8.2
minimized_CNP0435594.1.pdbqt,-7.5
