Ligand,Score
minimized_CNP0008051.0.pdbqt,-5.747
minimized_CNP0442491.0.pdbqt,-7.707
minimized_CNP0492307.0.pdbqt,-8.611
minimized_CNP0195831.1.pdbqt,-7.645
minimized_CNP0002844.0.pdbqt,-7.085
minimized_CNP0396390.1.pdbqt,-6.771
minimized_CNP0498511.1.pdbqt,-6.809
minimized_CNP0286364.1.pdbqt,-7.612
minimized_CNP0121906.1.pdbqt,-7.311
minimized_CNP0501108.1.pdbqt,-5.659
minimized_CNP0454924.0.pdbqt,-7.155
minimized_CNP0347082.1.pdbqt,-7.231
minimized_CNP0335246.0.pdbqt,-8.016
minimized_CNP0527074.0.pdbqt,-6.92
minimized_CNP0569323.0.pdbqt,-6.313
minimized_CNP0540246.0.pdbqt,FAILED
minimized_CNP0038603.0.pdbqt,-7.782
minimized_CNP0542305.1.pdbqt,-7.111
minimized_CNP0038956.0.pdbqt,-8.824
minimized_CNP0521293.1.pdbqt,-6.167
minimized_CNP0380467.2.pdbqt,-7.728
minimized_CNP0115276.1.pdbqt,-6.853
minimized_CNP0538818.1.pdbqt,-5.954
minimized_CNP0580639.0.pdbqt,-8.027
minimized_CNP0581720.0.pdbqt,-10.48
minimized_CNP0587156.1.pdbqt,-5.946
minimized_CNP0548565.2.pdbqt,-6.125
minimized_CNP0480270.0.pdbqt,-7.417
minimized_CNP0098127.0.pdbqt,-7.672
minimized_CNP0213070.3.pdbqt,-7.562
minimized_CNP0389674.2.pdbqt,-7.893
minimized_CNP0537650.0.pdbqt,-7.017
minimized_CNP0538733.2.pdbqt,-6.371
minimized_CNP0441953.0.pdbqt,-7.398
minimized_CNP0307770.0.pdbqt,-10.54
