Ligand,Score
minimized_CNP0558946.0.pdbqt,-8.9
minimized_CNP0313180.0.pdbqt,-9.3
minimized_CNP0575411.0.pdbqt,-10.2
minimized_CNP0528058.0.pdbqt,-6.7
minimized_CNP0513792.0.pdbqt,-6.6
minimized_CNP0586982.0.pdbqt,-9.7
minimized_CNP0195216.1.pdbqt,-11.3
minimized_CNP0157778.7.pdbqt,-8.8
minimized_CNP0214519.2.pdbqt,-10.8
minimized_CNP0350895.1.pdbqt,FAILED
minimized_CNP0107620.2.pdbqt,-10.1
minimized_CNP0477914.0.pdbqt,-9.7
minimized_CNP0137796.1.pdbqt,-10.8
minimized_CNP0170475.1.pdbqt,-9.5
minimized_CNP0183688.1.pdbqt,-11.0
minimized_CNP0219954.1.pdbqt,-11.4
minimized_CNP0128255.1.pdbqt,-12.9
minimized_CNP0304215.3.pdbqt,-9.5
minimized_CNP0509141.1.pdbqt,-11.0
minimized_CNP0085167.2.pdbqt,-9.9
minimized_CNP0185404.2.pdbqt,-10.8
minimized_CNP0085094.1.pdbqt,-10.5
minimized_CNP0173073.1.pdbqt,-9.7
minimized_CNP0278651.3.pdbqt,-9.7
minimized_CNP0362226.2.pdbqt,-9.7
minimized_CNP0322834.3.pdbqt,-8.9
minimized_CNP0255045.3.pdbqt,-8.3
minimized_CNP0435247.1.pdbqt,-9.6
minimized_CNP0179322.1.pdbqt,-11.4
minimized_CNP0402322.0.pdbqt,-8.3
minimized_CNP0046088.1.pdbqt,-9.0
minimized_CNP0076109.1.pdbqt,-11.9
minimized_CNP0092713.1.pdbqt,-8.7
minimized_CNP0110184.1.pdbqt,-9.8
minimized_CNP0058643.2.pdbqt,-8.1
