Ligand,Score
minimized_CNP0584724.1.pdbqt,FAILED
minimized_CNP0576117.0.pdbqt,-4.1
minimized_CNP0530661.0.pdbqt,-4.2
minimized_CNP0158475.0.pdbqt,-3.7
minimized_CNP0139885.0.pdbqt,-3.8
minimized_CNP0564971.0.pdbqt,-3.6
minimized_CNP0081831.0.pdbqt,-3.7
minimized_CNP0483565.0.pdbqt,-4.8
minimized_CNP0261462.1.pdbqt,-4.7
minimized_CNP0054973.0.pdbqt,-4.4
minimized_CNP0349662.0.pdbqt,-4.4
minimized_CNP0312749.0.pdbqt,-3.8
minimized_CNP0166667.0.pdbqt,-6.0
minimized_CNP0172346.0.pdbqt,-4.4
minimized_CNP0319238.1.pdbqt,-4.3
minimized_CNP0500553.1.pdbqt,-6.4
minimized_CNP0571858.2.pdbqt,-6.2
minimized_CNP0518301.1.pdbqt,-6.6
minimized_CNP0539828.2.pdbqt,-6.7
minimized_CNP0493437.2.pdbqt,-6.7
minimized_CNP0493437.1.pdbqt,-7.1
minimized_CNP0514117.2.pdbqt,-6.0
minimized_CNP0573104.1.pdbqt,-6.5
minimized_CNP0486411.2.pdbqt,-6.3
minimized_CNP0586709.1.pdbqt,-6.1
minimized_CNP0588417.2.pdbqt,-5.7
minimized_CNP0489079.2.pdbqt,-6.4
minimized_CNP0056660.1.pdbqt,-5.9
minimized_CNP0582966.1.pdbqt,-6.3
minimized_CNP0599546.1.pdbqt,-6.2
minimized_CNP0552035.2.pdbqt,-6.5
minimized_CNP0507848.1.pdbqt,-6.8
minimized_CNP0584724.2.pdbqt,-6.3
minimized_CNP0586502.1.pdbqt,-6.1
minimized_CNP0516305.2.pdbqt,-6.3
