Ligand,Score
minimized_CNP0546926.1.pdbqt,-8.6
minimized_CNP0287552.2.pdbqt,-8.0
minimized_CNP0379341.0.pdbqt,-8.5
minimized_CNP0184956.1.pdbqt,-8.7
minimized_CNP0282729.3.pdbqt,-9.2
minimized_CNP0245263.1.pdbqt,-9.2
minimized_CNP0599230.1.pdbqt,-7.5
minimized_CNP0185952.3.pdbqt,-9.8
minimized_CNP0150015.10.pdbqt,-9.1
minimized_CNP0434888.1.pdbqt,-8.3
minimized_CNP0206764.1.pdbqt,-7.9
minimized_CNP0233589.1.pdbqt,-7.2
minimized_CNP0132955.2.pdbqt,-7.3
minimized_CNP0416529.1.pdbqt,-8.7
minimized_CNP0565461.1.pdbqt,-11.1
minimized_CNP0435389.2.pdbqt,-8.5
minimized_CNP0435389.3.pdbqt,-8.2
minimized_CNP0123365.1.pdbqt,-8.9
minimized_CNP0146142.1.pdbqt,-8.7
minimized_CNP0157513.6.pdbqt,-8.8
minimized_CNP0198781.1.pdbqt,-9.3
minimized_CNP0328834.1.pdbqt,-9.2
minimized_CNP0097909.1.pdbqt,-8.0
minimized_CNP0150111.1.pdbqt,-9.1
minimized_CNP0416511.1.pdbqt,-8.5
minimized_CNP0408419.2.pdbqt,-8.3
minimized_CNP0480320.1.pdbqt,-10.7
minimized_CNP0421264.1.pdbqt,-8.9
minimized_CNP0157513.2.pdbqt,-8.7
minimized_CNP0212935.2.pdbqt,-9.1
minimized_CNP0091943.1.pdbqt,-9.6
minimized_CNP0427797.2.pdbqt,-9.2
minimized_CNP0153924.1.pdbqt,-10.8
minimized_CNP0093965.1.pdbqt,-9.5
minimized_CNP0284464.1.pdbqt,-8.1
