Ligand,Score
minimized_CNP0182506.7.pdbqt,FAILED
minimized_CNP0525096.11.pdbqt,FAILED
minimized_CNP0238243.1.pdbqt,-8.3
minimized_CNP0530167.0.pdbqt,-7.0
minimized_CNP0362705.2.pdbqt,-7.6
minimized_CNP0505867.3.pdbqt,-7.9
minimized_CNP0126452.2.pdbqt,-7.2
minimized_CNP0570036.1.pdbqt,-8.5
minimized_CNP0505867.2.pdbqt,-8.3
minimized_CNP0165797.3.pdbqt,-7.9
minimized_CNP0172279.1.pdbqt,-6.6
minimized_CNP0295755.1.pdbqt,-7.5
minimized_CNP0570036.2.pdbqt,-8.1
minimized_CNP0585703.2.pdbqt,-7.9
minimized_CNP0301945.1.pdbqt,-8.3
minimized_CNP0348699.1.pdbqt,-6.5
minimized_CNP0262739.1.pdbqt,-9.0
minimized_CNP0234954.2.pdbqt,-8.4
minimized_CNP0207437.2.pdbqt,-8.8
minimized_CNP0152411.1.pdbqt,-6.3
minimized_CNP0211713.1.pdbqt,-7.2
minimized_CNP0578093.3.pdbqt,-8.7
minimized_CNP0186925.2.pdbqt,-9.0
minimized_CNP0525096.10.pdbqt,-9.5
minimized_CNP0401404.4.pdbqt,-8.8
minimized_CNP0164524.5.pdbqt,-9.1
minimized_CNP0201518.3.pdbqt,-9.3
minimized_CNP0593066.10.pdbqt,-10.0
minimized_CNP0309527.4.pdbqt,-10.3
minimized_CNP0175028.1.pdbqt,-9.0
minimized_CNP0085316.1.pdbqt,-10.1
minimized_CNP0187949.2.pdbqt,-8.8
minimized_CNP0422742.1.pdbqt,-9.0
minimized_CNP0189563.2.pdbqt,-7.6
minimized_CNP0381386.1.pdbqt,-8.8
