Ligand,Score
minimized_CNP0499272.1.pdbqt,-9.8
minimized_CNP0600456.1.pdbqt,-10.3
minimized_CNP0601313.2.pdbqt,-11.1
minimized_CNP0600521.3.pdbqt,-10.3
minimized_CNP0595321.4.pdbqt,-10.9
minimized_CNP0239625.1.pdbqt,FAILED
minimized_CNP0555608.2.pdbqt,-10.9
minimized_CNP0190973.1.pdbqt,-11.9
minimized_CNP0195132.2.pdbqt,-10.8
minimized_CNP0154156.1.pdbqt,-11.9
minimized_CNP0580578.4.pdbqt,-11.2
minimized_CNP0293672.4.pdbqt,-11.5
minimized_CNP0421105.2.pdbqt,-10.2
minimized_CNP0527442.1.pdbqt,-11.1
minimized_CNP0156608.2.pdbqt,-8.6
minimized_CNP0294442.1.pdbqt,-11.0
minimized_CNP0304587.2.pdbqt,-10.3
minimized_CNP0231520.3.pdbqt,-9.6
minimized_CNP0145684.4.pdbqt,-9.8
minimized_CNP0209381.10.pdbqt,-10.9
minimized_CNP0186206.12.pdbqt,-11.7
minimized_CNP0572979.1.pdbqt,-10.3
minimized_CNP0519477.1.pdbqt,-10.1
minimized_CNP0192360.2.pdbqt,-10.2
minimized_CNP0016663.1.pdbqt,-9.4
minimized_CNP0400562.1.pdbqt,-11.2
minimized_CNP0397043.1.pdbqt,-12.4
minimized_CNP0120937.1.pdbqt,-10.3
minimized_CNP0420926.1.pdbqt,-10.4
minimized_CNP0258287.0.pdbqt,-9.0
minimized_CNP0056273.2.pdbqt,-6.9
minimized_CNP0056273.1.pdbqt,-6.6
minimized_CNP0056273.3.pdbqt,-6.3
minimized_CNP0268598.0.pdbqt,-6.8
minimized_CNP0338373.2.pdbqt,-5.9
