Ligand,Score
minimized_CNP0046273.4.pdbqt,FAILED
minimized_CNP0421170.1.pdbqt,-9.3
minimized_CNP0140517.1.pdbqt,-9.8
minimized_CNP0377443.1.pdbqt,-8.2
minimized_CNP0296097.1.pdbqt,-8.2
minimized_CNP0157776.0.pdbqt,-8.9
minimized_CNP0306820.1.pdbqt,-8.5
minimized_CNP0392964.2.pdbqt,-7.5
minimized_CNP0256073.2.pdbqt,-10.0
minimized_CNP0263572.2.pdbqt,-8.8
minimized_CNP0286228.1.pdbqt,-7.5
minimized_CNP0246615.1.pdbqt,-7.9
minimized_CNP0288237.1.pdbqt,-8.9
minimized_CNP0430143.1.pdbqt,-8.4
minimized_CNP0137185.2.pdbqt,-7.7
minimized_CNP0600031.1.pdbqt,-8.0
minimized_CNP0137185.3.pdbqt,-7.8
minimized_CNP0146772.1.pdbqt,-7.3
minimized_CNP0233919.7.pdbqt,-8.1
minimized_CNP0140517.2.pdbqt,-10.1
minimized_CNP0287582.1.pdbqt,-7.3
minimized_CNP0164920.0.pdbqt,-7.6
minimized_CNP0186010.10.pdbqt,-7.9
minimized_CNP0300018.4.pdbqt,-6.3
minimized_CNP0354813.1.pdbqt,-6.3
minimized_CNP0593230.1.pdbqt,-7.9
minimized_CNP0164409.2.pdbqt,-7.7
minimized_CNP0056072.6.pdbqt,-6.7
minimized_CNP0460041.3.pdbqt,-7.1
minimized_CNP0156571.1.pdbqt,-8.4
minimized_CNP0230477.1.pdbqt,-5.9
minimized_CNP0230477.3.pdbqt,-6.8
minimized_CNP0526312.0.pdbqt,-7.6
minimized_CNP0252975.2.pdbqt,-7.7
minimized_CNP0252975.1.pdbqt,-7.0
