Ligand,Score
minimized_CNP0412617.0.pdbqt,-10.2
minimized_CNP0405966.0.pdbqt,-9.9
minimized_CNP0267574.0.pdbqt,-9.4
minimized_CNP0347010.0.pdbqt,-8.5
minimized_CNP0048685.0.pdbqt,-9.6
minimized_CNP0115764.0.pdbqt,-7.7
minimized_CNP0524481.0.pdbqt,-8.3
minimized_CNP0111765.0.pdbqt,-8.1
minimized_CNP0234320.0.pdbqt,-7.4
minimized_CNP0353999.0.pdbqt,-9.0
minimized_CNP0437454.0.pdbqt,-7.9
minimized_CNP0356543.0.pdbqt,-9.9
minimized_CNP0145056.0.pdbqt,-8.5
minimized_CNP0063957.0.pdbqt,-9.4
minimized_CNP0304777.0.pdbqt,-7.2
minimized_CNP0047689.0.pdbqt,-9.7
minimized_CNP0546183.0.pdbqt,-8.9
minimized_CNP0151953.0.pdbqt,-6.9
minimized_CNP0322812.0.pdbqt,-8.0
minimized_CNP0114613.0.pdbqt,-10.3
minimized_CNP0249199.1.pdbqt,-9.6
minimized_CNP0547080.0.pdbqt,-10.0
minimized_CNP0493720.0.pdbqt,-9.2
minimized_CNP0227129.0.pdbqt,-9.2
minimized_CNP0093909.0.pdbqt,-8.8
minimized_CNP0534840.1.pdbqt,-8.5
minimized_CNP0219001.0.pdbqt,-8.7
minimized_CNP0138418.0.pdbqt,-11.0
minimized_CNP0128698.0.pdbqt,-9.8
minimized_CNP0217472.1.pdbqt,-9.0
minimized_CNP0492096.1.pdbqt,-8.5
minimized_CNP0294260.1.pdbqt,-7.6
minimized_CNP0600171.0.pdbqt,-10.1
minimized_CNP0278287.4.pdbqt,-8.5
minimized_CNP0039824.0.pdbqt,-8.7
