Ligand,Score
minimized_CNP0208949.1.pdbqt,-7.8
minimized_CNP0246090.1.pdbqt,-8.9
minimized_CNP0187661.17.pdbqt,-8.2
minimized_CNP0439458.1.pdbqt,-8.1
minimized_CNP0280636.8.pdbqt,-8.7
minimized_CNP0186606.1.pdbqt,-6.8
minimized_CNP0509411.1.pdbqt,-7.7
minimized_CNP0186783.2.pdbqt,-8.2
minimized_CNP0228447.2.pdbqt,-11.1
minimized_CNP0120144.1.pdbqt,-7.8
minimized_CNP0549613.1.pdbqt,-9.0
minimized_CNP0584477.2.pdbqt,-9.2
minimized_CNP0458822.1.pdbqt,-9.3
minimized_CNP0502868.1.pdbqt,-8.9
minimized_CNP0196458.1.pdbqt,-7.5
minimized_CNP0013038.1.pdbqt,-9.0
minimized_CNP0358249.1.pdbqt,-9.1
minimized_CNP0267908.0.pdbqt,-8.9
minimized_CNP0164897.0.pdbqt,-6.9
minimized_CNP0529104.1.pdbqt,-8.8
minimized_CNP0366739.1.pdbqt,-9.9
minimized_CNP0005818.1.pdbqt,-10.0
minimized_CNP0449635.1.pdbqt,-9.6
minimized_CNP0186786.0.pdbqt,-8.8
minimized_CNP0204276.9.pdbqt,-9.0
minimized_CNP0187953.21.pdbqt,-9.9
minimized_CNP0388516.20.pdbqt,-9.3
minimized_CNP0069230.4.pdbqt,-9.7
minimized_CNP0069230.3.pdbqt,-9.9
minimized_CNP0259668.4.pdbqt,-9.2
minimized_CNP0162000.2.pdbqt,-8.8
minimized_CNP0252524.3.pdbqt,-8.6
minimized_CNP0576518.1.pdbqt,-9.8
minimized_CNP0171505.20.pdbqt,-9.6
minimized_CNP0555973.1.pdbqt,-8.6
