Ligand,Score
minimized_CNP0508791.1.pdbqt,FAILED
minimized_CNP0146529.1.pdbqt,-9.5
minimized_CNP0365736.0.pdbqt,-9.2
minimized_CNP0362429.0.pdbqt,-9.2
minimized_CNP0365452.0.pdbqt,-8.5
minimized_CNP0003758.1.pdbqt,-7.8
minimized_CNP0254418.0.pdbqt,-7.8
minimized_CNP0064627.0.pdbqt,-8.5
minimized_CNP0225121.0.pdbqt,-9.5
minimized_CNP0165131.1.pdbqt,-7.7
minimized_CNP0141773.0.pdbqt,-8.6
minimized_CNP0374099.0.pdbqt,-8.9
minimized_CNP0361896.1.pdbqt,-10.4
minimized_CNP0369478.0.pdbqt,-8.7
minimized_CNP0601084.0.pdbqt,-10.2
minimized_CNP0212971.0.pdbqt,-8.2
minimized_CNP0358844.1.pdbqt,-12.1
minimized_CNP0383850.0.pdbqt,-9.5
minimized_CNP0121291.0.pdbqt,-10.4
minimized_CNP0240940.1.pdbqt,-7.9
minimized_CNP0586018.1.pdbqt,-8.3
minimized_CNP0363331.0.pdbqt,-8.5
minimized_CNP0252697.2.pdbqt,-7.5
minimized_CNP0114673.0.pdbqt,-9.1
minimized_CNP0184009.0.pdbqt,-8.4
minimized_CNP0358842.1.pdbqt,-12.6
minimized_CNP0573024.0.pdbqt,-10.8
minimized_CNP0527450.1.pdbqt,-7.0
minimized_CNP0382998.0.pdbqt,-9.7
minimized_CNP0319682.0.pdbqt,-9.1
minimized_CNP0512652.1.pdbqt,-9.0
minimized_CNP0036683.0.pdbqt,-6.8
minimized_CNP0165326.0.pdbqt,-7.9
minimized_CNP0484549.1.pdbqt,-9.8
minimized_CNP0412987.0.pdbqt,-11.9
