Ligand,Score
minimized_CNP0374486.2.pdbqt,-5.3
minimized_CNP0581615.1.pdbqt,-5.3
minimized_CNP0374486.1.pdbqt,-5.3
minimized_CNP0105337.0.pdbqt,-8.1
minimized_CNP0076634.1.pdbqt,-7.1
minimized_CNP0204887.2.pdbqt,-8.2
minimized_CNP0548052.0.pdbqt,-8.1
minimized_CNP0284077.2.pdbqt,-7.5
minimized_CNP0033672.2.pdbqt,-6.6
minimized_CNP0433978.2.pdbqt,-7.9
minimized_CNP0433340.1.pdbqt,-8.0
minimized_CNP0169553.2.pdbqt,FAILED
minimized_CNP0227592.1.pdbqt,-8.4
minimized_CNP0238744.2.pdbqt,-8.8
minimized_CNP0091374.1.pdbqt,-8.1
minimized_CNP0205945.11.pdbqt,-9.4
minimized_CNP0529778.1.pdbqt,-10.0
minimized_CNP0394912.3.pdbqt,-9.9
minimized_CNP0277873.11.pdbqt,-9.7
minimized_CNP0176743.1.pdbqt,-8.9
minimized_CNP0277873.4.pdbqt,-9.7
minimized_CNP0215819.8.pdbqt,-7.8
minimized_CNP0181286.1.pdbqt,-9.1
minimized_CNP0181286.3.pdbqt,-8.6
minimized_CNP0170091.2.pdbqt,-10.8
minimized_CNP0170091.1.pdbqt,-9.9
minimized_CNP0082542.1.pdbqt,-9.3
minimized_CNP0301554.1.pdbqt,-7.2
minimized_CNP0177205.3.pdbqt,-7.9
minimized_CNP0154390.2.pdbqt,-7.6
minimized_CNP0209856.1.pdbqt,-8.6
minimized_CNP0180530.8.pdbqt,-8.2
minimized_CNP0330861.3.pdbqt,-8.5
minimized_CNP0330861.5.pdbqt,-8.6
minimized_CNP0330861.2.pdbqt,-7.8
