Ligand,Score
minimized_CNP0360589.2.pdbqt,-8.7
minimized_CNP0084883.1.pdbqt,-8.8
minimized_CNP0522749.1.pdbqt,-8.3
minimized_CNP0134207.2.pdbqt,-8.8
minimized_CNP0062709.1.pdbqt,-10.5
minimized_CNP0154148.1.pdbqt,-9.6
minimized_CNP0136740.1.pdbqt,-8.3
minimized_CNP0111875.1.pdbqt,-8.7
minimized_CNP0034070.1.pdbqt,-9.0
minimized_CNP0532816.1.pdbqt,-9.8
minimized_CNP0390953.1.pdbqt,-10.1
minimized_CNP0312298.1.pdbqt,-9.3
minimized_CNP0584415.2.pdbqt,-8.1
minimized_CNP0177922.1.pdbqt,-10.3
minimized_CNP0138124.2.pdbqt,-10.3
minimized_CNP0266237.2.pdbqt,-7.8
minimized_CNP0337510.0.pdbqt,-9.9
minimized_CNP0252978.2.pdbqt,-10.6
minimized_CNP0109903.0.pdbqt,-11.7
minimized_CNP0205881.1.pdbqt,-8.8
minimized_CNP0141159.1.pdbqt,-10.3
minimized_CNP0214750.1.pdbqt,-10.1
minimized_CNP0188411.1.pdbqt,-10.4
minimized_CNP0393550.2.pdbqt,-9.6
minimized_CNP0312298.3.pdbqt,-8.9
minimized_CNP0186876.1.pdbqt,-8.0
minimized_CNP0207864.2.pdbqt,-9.6
minimized_CNP0395310.2.pdbqt,-10.4
minimized_CNP0515264.1.pdbqt,-10.6
minimized_CNP0286387.1.pdbqt,-8.6
minimized_CNP0532264.1.pdbqt,-10.3
minimized_CNP0192037.0.pdbqt,-8.5
minimized_CNP0192956.3.pdbqt,-9.1
minimized_CNP0236845.2.pdbqt,-9.1
minimized_CNP0111879.1.pdbqt,-9.3
