Ligand,Score
minimized_CNP0546383.0.pdbqt,-3.1
minimized_CNP0487759.0.pdbqt,-4.2
minimized_CNP0146195.5.pdbqt,-5.2
minimized_CNP0199575.1.pdbqt,-8.1
minimized_CNP0084021.1.pdbqt,-5.1
minimized_CNP0170529.2.pdbqt,-7.2
minimized_CNP0158355.4.pdbqt,-5.2
minimized_CNP0158355.3.pdbqt,-5.2
minimized_CNP0191368.0.pdbqt,-8.0
minimized_CNP0411866.2.pdbqt,-7.2
minimized_CNP0309470.5.pdbqt,-7.4
minimized_CNP0021127.1.pdbqt,-7.1
minimized_CNP0133549.1.pdbqt,-8.1
minimized_CNP0562390.0.pdbqt,-5.3
minimized_CNP0302227.1.pdbqt,-7.3
minimized_CNP0244005.2.pdbqt,-7.5
minimized_CNP0433638.1.pdbqt,-8.0
minimized_CNP0420412.1.pdbqt,-9.3
minimized_CNP0227289.2.pdbqt,-7.8
minimized_CNP0111643.1.pdbqt,-10.5
minimized_CNP0226348.3.pdbqt,-7.7
minimized_CNP0220975.1.pdbqt,-9.9
minimized_CNP0270749.1.pdbqt,-9.2
minimized_CNP0536688.0.pdbqt,-9.2
minimized_CNP0094607.1.pdbqt,-9.0
minimized_CNP0098785.1.pdbqt,-10.2
minimized_CNP0118720.0.pdbqt,-9.0
minimized_CNP0100312.1.pdbqt,-10.1
minimized_CNP0089199.1.pdbqt,-9.3
minimized_CNP0120285.1.pdbqt,-8.7
minimized_CNP0253761.1.pdbqt,-8.6
minimized_CNP0168330.2.pdbqt,-10.2
minimized_CNP0420565.1.pdbqt,-8.3
minimized_CNP0237222.1.pdbqt,-8.8
minimized_CNP0160661.2.pdbqt,-8.0
