Ligand,Score
minimized_CNP0132370.2.pdbqt,-7.9
minimized_CNP0360770.1.pdbqt,-7.5
minimized_CNP0109665.0.pdbqt,-8.7
minimized_CNP0395444.0.pdbqt,FAILED
minimized_CNP0322189.1.pdbqt,-9.8
minimized_CNP0368635.1.pdbqt,-9.6
minimized_CNP0306014.1.pdbqt,-9.0
minimized_CNP0116943.3.pdbqt,-8.2
minimized_CNP0004635.1.pdbqt,-10.0
minimized_CNP0012673.1.pdbqt,-9.0
minimized_CNP0392940.1.pdbqt,-7.8
minimized_CNP0398210.1.pdbqt,-11.5
minimized_CNP0173670.1.pdbqt,-10.3
minimized_CNP0564905.1.pdbqt,-10.1
minimized_CNP0080581.1.pdbqt,-9.1
minimized_CNP0505617.1.pdbqt,-9.8
minimized_CNP0371748.2.pdbqt,-8.7
minimized_CNP0111493.0.pdbqt,-7.6
minimized_CNP0116943.2.pdbqt,-9.0
minimized_CNP0559911.2.pdbqt,-9.4
minimized_CNP0575158.1.pdbqt,-8.8
minimized_CNP0188006.1.pdbqt,-7.9
minimized_CNP0367000.1.pdbqt,-7.9
minimized_CNP0340550.0.pdbqt,-7.6
minimized_CNP0465778.1.pdbqt,-8.7
minimized_CNP0195294.2.pdbqt,-10.3
minimized_CNP0302706.1.pdbqt,-8.5
minimized_CNP0118605.0.pdbqt,-8.4
minimized_CNP0141135.1.pdbqt,-9.9
minimized_CNP0095760.1.pdbqt,-10.4
minimized_CNP0405068.2.pdbqt,-8.4
minimized_CNP0501987.1.pdbqt,-8.6
minimized_CNP0061585.1.pdbqt,-8.8
minimized_CNP0364005.1.pdbqt,-7.4
minimized_CNP0121500.1.pdbqt,-8.5
