Ligand,Score
minimized_CNP0237450.3.pdbqt,FAILED
minimized_CNP0139807.1.pdbqt,-6.7
minimized_CNP0227312.12.pdbqt,-6.5
minimized_CNP0117336.2.pdbqt,-7.4
minimized_CNP0229655.1.pdbqt,-7.8
minimized_CNP0232122.3.pdbqt,-6.4
minimized_CNP0254016.8.pdbqt,-6.9
minimized_CNP0227312.9.pdbqt,-6.4
minimized_CNP0226842.1.pdbqt,-6.4
minimized_CNP0284020.1.pdbqt,-7.5
minimized_CNP0305923.0.pdbqt,-5.8
minimized_CNP0227312.15.pdbqt,-6.5
minimized_CNP0388966.1.pdbqt,-6.9
minimized_CNP0240684.1.pdbqt,-6.8
minimized_CNP0254016.6.pdbqt,-6.7
minimized_CNP0116671.1.pdbqt,-6.1
minimized_CNP0232181.3.pdbqt,-6.9
minimized_CNP0398137.1.pdbqt,-7.3
minimized_CNP0216496.1.pdbqt,-5.7
minimized_CNP0176793.3.pdbqt,-7.1
minimized_CNP0225791.6.pdbqt,-6.5
minimized_CNP0254016.5.pdbqt,-6.7
minimized_CNP0195299.0.pdbqt,-9.2
minimized_CNP0189702.2.pdbqt,-7.8
minimized_CNP0489021.2.pdbqt,-8.6
minimized_CNP0133575.1.pdbqt,-8.3
minimized_CNP0336444.1.pdbqt,-9.2
minimized_CNP0134235.4.pdbqt,-10.1
minimized_CNP0293303.5.pdbqt,-7.0
minimized_CNP0353220.1.pdbqt,-10.3
minimized_CNP0204870.6.pdbqt,-9.0
minimized_CNP0134235.2.pdbqt,-9.8
minimized_CNP0178344.2.pdbqt,-9.1
minimized_CNP0157923.2.pdbqt,-8.8
minimized_CNP0185064.1.pdbqt,-9.3
