Ligand,Score
minimized_CNP0381329.1.pdbqt,-10.4
minimized_CNP0358536.1.pdbqt,-10.5
minimized_CNP0386016.2.pdbqt,-9.1
minimized_CNP0300089.1.pdbqt,-10.5
minimized_CNP0363193.0.pdbqt,FAILED
minimized_CNP0382050.1.pdbqt,-9.3
minimized_CNP0132942.0.pdbqt,-9.3
minimized_CNP0385412.1.pdbqt,-9.5
minimized_CNP0380665.2.pdbqt,-10.3
minimized_CNP0237156.2.pdbqt,-9.2
minimized_CNP0299102.1.pdbqt,-8.5
minimized_CNP0294463.1.pdbqt,-9.0
minimized_CNP0030377.0.pdbqt,-11.2
minimized_CNP0339014.5.pdbqt,-8.3
minimized_CNP0174004.2.pdbqt,-8.5
minimized_CNP0265803.7.pdbqt,-8.2
minimized_CNP0517063.1.pdbqt,-8.2
minimized_CNP0291239.1.pdbqt,-8.9
minimized_CNP0422859.1.pdbqt,-10.0
minimized_CNP0385151.2.pdbqt,-9.6
minimized_CNP0208086.2.pdbqt,-8.4
minimized_CNP0350644.2.pdbqt,-9.1
minimized_CNP0314859.3.pdbqt,-9.7
minimized_CNP0265803.9.pdbqt,-7.9
minimized_CNP0339014.4.pdbqt,-8.3
minimized_CNP0309904.2.pdbqt,-8.4
minimized_CNP0384054.0.pdbqt,-11.5
minimized_CNP0502133.1.pdbqt,-8.4
minimized_CNP0189800.1.pdbqt,-9.7
minimized_CNP0395245.1.pdbqt,-12.7
minimized_CNP0148303.1.pdbqt,-10.3
minimized_CNP0372714.1.pdbqt,-9.6
minimized_CNP0310463.0.pdbqt,-10.6
minimized_CNP0128595.0.pdbqt,-11.3
minimized_CNP0560430.0.pdbqt,-11.0
