Ligand,Score
minimized_CNP0555807.0.pdbqt,-8.0
minimized_CNP0026185.0.pdbqt,-10.0
minimized_CNP0590494.0.pdbqt,-8.4
minimized_CNP0402420.0.pdbqt,-9.8
minimized_CNP0520343.0.pdbqt,-12.5
minimized_CNP0378184.0.pdbqt,-7.3
minimized_CNP0356271.0.pdbqt,-8.5
minimized_CNP0523003.0.pdbqt,-10.9
minimized_CNP0559842.0.pdbqt,-11.8
minimized_CNP0351489.0.pdbqt,-9.6
minimized_CNP0328965.0.pdbqt,-8.4
minimized_CNP0550665.0.pdbqt,-9.6
minimized_CNP0297328.0.pdbqt,-8.4
minimized_CNP0351020.0.pdbqt,-9.2
minimized_CNP0348383.0.pdbqt,-10.4
minimized_CNP0568625.0.pdbqt,-9.3
minimized_CNP0057386.0.pdbqt,-10.1
minimized_CNP0409571.0.pdbqt,-11.7
minimized_CNP0123361.0.pdbqt,-8.4
minimized_CNP0368302.0.pdbqt,-8.7
minimized_CNP0518508.0.pdbqt,-10.2
minimized_CNP0502039.0.pdbqt,-8.6
minimized_CNP0560193.0.pdbqt,-10.4
minimized_CNP0379152.0.pdbqt,-9.6
minimized_CNP0322534.0.pdbqt,-10.2
minimized_CNP0065522.0.pdbqt,-9.2
minimized_CNP0010249.0.pdbqt,-9.9
minimized_CNP0345403.0.pdbqt,-7.8
minimized_CNP0349380.0.pdbqt,-9.9
minimized_CNP0270212.0.pdbqt,-9.1
minimized_CNP0296690.0.pdbqt,-11.3
minimized_CNP0017154.0.pdbqt,-8.5
minimized_CNP0402360.0.pdbqt,-9.4
minimized_CNP0586809.0.pdbqt,-8.4
minimized_CNP0000225.0.pdbqt,-9.6
